,level_0,id,docid,title,author,date,genre,lhs,match,rhs,Level 1,Level 2,domain,comment,index,Unnamed: 0,Unnamed: 0.1,Context before,token,Context after
489,129,425,N00277,"Kometographia. Or A discourse concerning comets; wherein the nature of blazing stars is enquired into: with an historical account of all the comets which have appeared from the beginning of the world unto this present year, M.DC.LXXXIII. : Expressing the place in the heavens, where they were seen, their motion, forms, duration; and the remarkable events which have followed in the world, so far as thay have been by learned men observed. : As also two sermons occasioned by the late blazing stars. / By Mr. Increase Mather, teacher of a church at Boston in New-England. ; [Three lines of Scripture texts]","Mather, Increase",1683,science+sermons,"ooner go round the whole Earth seventy times over , then once go over the extent of that formidable ",blaz,"e . Remarkable Events , attending these Comets , were , the death of the Emperour and Empress . A dr",Y,LIT,,,129,,,"ooner go round the whole earth seventy times over , then once go over the extent of that formidable",blaze,". remarkable events , attending these comets , were , the death of the emperour and empress . a dr"
490,130,24,A85018,"A happy handfull, or Green hopes in the blade; in order to a harvest, of the several shires, humbly petitioning, or heartily declaring for peace.","Fuller, Thomas",1660,prose,"_h wealth could la_t _o long , as we have beheld it burning in the Socket , but now giving the la_t ",blaz,"e , if God be not merciful , and men di_creet to prevent it . 7 . Pa_s we from the _ad Malady , to t",Y,LIT,,,130,,,"_h wealth could la_t _o long , as we have beheld it burning in the socket , but now giving the la_t",blaze,", if god be not merciful , and men di_creet to prevent it . 7 . pa_s we from the _ad malady , to t"
491,131,387,N00277,"Kometographia. Or A discourse concerning comets; wherein the nature of blazing stars is enquired into: with an historical account of all the comets which have appeared from the beginning of the world unto this present year, M.DC.LXXXIII. : Expressing the place in the heavens, where they were seen, their motion, forms, duration; and the remarkable events which have followed in the world, so far as thay have been by learned men observed. : As also two sermons occasioned by the late blazing stars. / By Mr. Increase Mather, teacher of a church at Boston in New-England. ; [Three lines of Scripture texts]","Mather, Increase",1683,science+sermons,"omet appeared fourteen dayes , having its motion towards the South . The next year a Comet was seen ",blaz,"ing in Virgo for six Moneths together . And in the year after that , another Blazing Star appeared i",Y,LIT,,,131,,,"omet appeared fourteen dayes , having its motion towards the south . the next year a comet was seen",blazing,"in virgo for six moneths together . and in the year after that , another blazing star appeared i"
492,132,422,N00277,"Kometographia. Or A discourse concerning comets; wherein the nature of blazing stars is enquired into: with an historical account of all the comets which have appeared from the beginning of the world unto this present year, M.DC.LXXXIII. : Expressing the place in the heavens, where they were seen, their motion, forms, duration; and the remarkable events which have followed in the world, so far as thay have been by learned men observed. : As also two sermons occasioned by the late blazing stars. / By Mr. Increase Mather, teacher of a church at Boston in New-England. ; [Three lines of Scripture texts]","Mather, Increase",1683,science+sermons,"8 . it was 58 Degrees , Decemb. 9 it was 75 . Degrees in length . Longomontanus saith that once the ",Blaz,e was extended one hundred & four degrees in length ; and that as for its distance from the Earth it,Y,LIT,,,132,,,"8 . it was 58 degrees , decemb. 9 it was 75 . degrees in length . longomontanus saith that once the",Blaze,was extended one hundred & four degrees in length ; and that as for its distance from the earth it
493,133,441,N00277,"Kometographia. Or A discourse concerning comets; wherein the nature of blazing stars is enquired into: with an historical account of all the comets which have appeared from the beginning of the world unto this present year, M.DC.LXXXIII. : Expressing the place in the heavens, where they were seen, their motion, forms, duration; and the remarkable events which have followed in the world, so far as thay have been by learned men observed. : As also two sermons occasioned by the late blazing stars. / By Mr. Increase Mather, teacher of a church at Boston in New-England. ; [Three lines of Scripture texts]","Mather, Increase",1683,science+sermons,and so it did Dec. 10 . when only the Blaze and not the Star was to us visible . December 12 . Its ,Blaz,"e appeared very red and fiery , extending as far as the breast of the Swan . Dec. 14 . its head was ",Y,LIT,,,133,,,and so it did dec. 10 . when only the blaze and not the star was to us visible . december 12 . its,Blaze,"appeared very red and fiery , extending as far as the breast of the swan . dec. 14 . its head was"
494,134,428,N00277,"Kometographia. Or A discourse concerning comets; wherein the nature of blazing stars is enquired into: with an historical account of all the comets which have appeared from the beginning of the world unto this present year, M.DC.LXXXIII. : Expressing the place in the heavens, where they were seen, their motion, forms, duration; and the remarkable events which have followed in the world, so far as thay have been by learned men observed. : As also two sermons occasioned by the late blazing stars. / By Mr. Increase Mather, teacher of a church at Boston in New-England. ; [Three lines of Scripture texts]","Mather, Increase",1683,science+sermons,cumference was its magnitude . Many undertook to predict strange things from the appearance of this ,Blaz,ing Star ; Especially a blind but insolent Buzzard of our own Nation ( as learned Mr. Gataker in the,Y,LIT,,,134,,,cumference was its magnitude . many undertook to predict strange things from the appearance of this,Blazing,star ; especially a blind but insolent buzzard of our own nation ( as learned mr. gataker in the
495,135,320,N00277,"Kometographia. Or A discourse concerning comets; wherein the nature of blazing stars is enquired into: with an historical account of all the comets which have appeared from the beginning of the world unto this present year, M.DC.LXXXIII. : Expressing the place in the heavens, where they were seen, their motion, forms, duration; and the remarkable events which have followed in the world, so far as thay have been by learned men observed. : As also two sermons occasioned by the late blazing stars. / By Mr. Increase Mather, teacher of a church at Boston in New-England. ; [Three lines of Scripture texts]","Mather, Increase",1683,science+sermons,"uced to these two general heads : viz. That a Comet is either 1 , Crinite , h. e. when the Beams or ",Blaz,e is all round the body of the Star ; under which cometh that sort of Comet which is called Disceus ,Y,LIT,,,135,,,"uced to these two general heads : viz. that a comet is either 1 , crinite , h. e. when the beams or",Blaze,is all round the body of the star ; under which cometh that sort of comet which is called disceus
496,136,449,N00277,"Kometographia. Or A discourse concerning comets; wherein the nature of blazing stars is enquired into: with an historical account of all the comets which have appeared from the beginning of the world unto this present year, M.DC.LXXXIII. : Expressing the place in the heavens, where they were seen, their motion, forms, duration; and the remarkable events which have followed in the world, so far as thay have been by learned men observed. : As also two sermons occasioned by the late blazing stars. / By Mr. Increase Mather, teacher of a church at Boston in New-England. ; [Three lines of Scripture texts]","Mather, Increase",1683,science+sermons,"Omen ! Some things worthy of Remark , have already hapned in Europe , being contemporary with this ",Blaz,"ing Star . I understand by Letters , that Vines and Corn are very much damnified , in several Countr",Y,LIT,,,136,,,"omen ! some things worthy of remark , have already hapned in europe , being contemporary with this",Blazing,"star . i understand by letters , that vines and corn are very much damnified , in several countr"
497,138,229,A70588,An apology against a pamphlet call'd A modest confutation of the animadversions upon the remonstrant against Smectymnuus,"Milton, John",1642,prose,"ank the folly of this confuter , who could not let a private word pa__e , but he mu_t make all this ",blaz,e of it . I had _aid that becau_e the Remon_trant was _o much offended with tho_e who were tart agai,Y,MET,sound,,138,,,"ank the folly of this confuter , who could not let a private word pa__e , but he mu_t make all this",blaze,of it . i had _aid that becau_e the remon_trant was _o much offended with tho_e who were tart agai
498,139,582,A50938.a22,"Poems, &c. upon several occasions both English and Latin, &c. / composed at several times by Mr. John Milton ; with a small tractate of education to Mr. Hartlib.","Milton, John",1673,poetry_elegy,"ve laborious dayes ; But the fair Guerdon when we hope to find , And think to bur_t out into _udden ",blaz,"e , Comes the blind Fury with th'abhorred _hears , And _lits the thin _pun life . But not the prai_e",Y,MET,emotion,,139,,,"ve laborious dayes ; but the fair guerdon when we hope to find , and think to bur_t out into _udden",blaze,", comes the blind fury with th'abhorred _hears , and _lits the thin _pun life . but not the prai_e"
