,level_0,id,docid,title,author,date,genre,lhs,match,rhs,Level 1,Level 2,domain,comment,index,Unnamed: 0,Unnamed: 0.1,Context before,token,Context after
464,100,359,N00277,"Kometographia. Or A discourse concerning comets; wherein the nature of blazing stars is enquired into: with an historical account of all the comets which have appeared from the beginning of the world unto this present year, M.DC.LXXXIII. : Expressing the place in the heavens, where they were seen, their motion, forms, duration; and the remarkable events which have followed in the world, so far as thay have been by learned men observed. : As also two sermons occasioned by the late blazing stars. / By Mr. Increase Mather, teacher of a church at Boston in New-England. ; [Three lines of Scripture texts]","Mather, Increase",1683,science+sermons,"s , and other Hereticks who caused great troubles amongst Christians began this Year . A.D. 389 . A ",Blaz,"ing Star appeared from the North , being in the sign of Gemini , continuing for twenty dayes . Its M",Y,LIT,,,100,,,"s , and other hereticks who caused great troubles amongst christians began this year . a.d. 389 . a",Blazing,"star appeared from the north , being in the sign of gemini , continuing for twenty dayes . its m"
465,101,517,N01483,"Shaking dispensations. An essay upon the mighty shakes, which the hand of heaven, hath given, and is giving, to the world. : With some useful remarks on the death of the French king, who left off to make the world a wilderness, and to destroy the cities thereof; on the twenty-first of August. 1715. In a sermon on that great occasion, at Boston, New-England. 13 d. VIII m. 1715. / By Cotton Mather, D.D. & F.R.S.","Mather, Cotton",1715,sermons_funeral,"Mat . XXIV . 29 . Stars _hall fall from Heaven , & the Powers of the Heavens _hall be _haken . When ",Blaz,"ing Stars , do in their Elliptic Motions make their De_cents towards us , & threaten a Mi_chievous B",Y,LIT,,,101,,,"mat . xxiv . 29 . stars _hall fall from heaven , & the powers of the heavens _hall be _haken . when",Blazing,"stars , do in their elliptic motions make their de_cents towards us , & threaten a mi_chievous b"
466,102,67,A36955.a0,"Albion's blessing a poem panegyrical on His Sacred Majesty, King William the III, and on his happy return, and the publishing the late glorious peace / written by Mr. D'Urfey.","D'Urfey, Thomas",1698,poetry,"ling Haste into its Sphere does come , To Light the Great , the happy Monarch home ; And dress'd in ",Blaz,"es of new dazling Light , Adorns the Splendor of that welcome Night . As those above , the Sons of A",Y,MET,light,,102,,,"ling haste into its sphere does come , to light the great , the happy monarch home ; and dress'd in",Blazes,"of new dazling light , adorns the splendor of that welcome night . as those above , the sons of a"
467,103,352,N00277,"Kometographia. Or A discourse concerning comets; wherein the nature of blazing stars is enquired into: with an historical account of all the comets which have appeared from the beginning of the world unto this present year, M.DC.LXXXIII. : Expressing the place in the heavens, where they were seen, their motion, forms, duration; and the remarkable events which have followed in the world, so far as thay have been by learned men observed. : As also two sermons occasioned by the late blazing stars. / By Mr. Increase Mather, teacher of a church at Boston in New-England. ; [Three lines of Scripture texts]","Mather, Increase",1683,science+sermons,"for about the space of fifty years , viz. not until the year of our Lord 138 , when a Star was seen ",blaz,"ing 39 nights together in the signs of Aquarius and Pisces . An Earthquake followed , so that the Ci",Y,LIT,,,103,,,"for about the space of fifty years , viz. not until the year of our lord 138 , when a star was seen",blazing,"39 nights together in the signs of aquarius and pisces . an earthquake followed , so that the ci"
468,104,206,12123905,"The ambitious statesman, or, The loyal favourite as it was acted at the Theatre Royal by His Majesties servants / written by Mr. Crowne.","Crowne, John",1679,drama,"on the shame of humane Nature , To prove himself a man by Inhumanity . He puts whole Kingdoms in a ",blaz,"e of War , Only to still mankind into a Vapour ; Empties the World to fill an idle Story . In short ",Y,MET,UNK,,104,,,"on the shame of humane nature , to prove himself a man by inhumanity . he puts whole kingdoms in a",blaze,"of war , only to still mankind into a vapour ; empties the world to fill an idle story . in short"
469,105,6,A47607.a0,"Sion in distress, or, The groans of the Protestant Chruch [sic]","Keach, Benjamin",1681,poetry,"pproach of Night ! Can this va_t Comet be Ought but the Prologue of Calamity ? Prodigious Meteors , ",blaz,"ing fiery Stars , Are Heralds _ent to menace open Wars Against rebellious and polluted Coa_ts , By H",Y,LIT,,,105,,,"pproach of night ! can this va_t comet be ought but the prologue of calamity ? prodigious meteors ,",blazing,"fiery stars , are heralds _ent to menace open wars against rebellious and polluted coa_ts , by h"
470,107,35,A70084,"Truth maintained, or, Positions delivered in a sermon at the Savoy since traduced for dangerous, now asserted for sovnd and safe / by Thomas Fvller.","Fuller, Thomas",1643,sermons,"firmely a__ented to , no new Starres of Revelation ari_e in any hearts . If any _uch doe burne and ",blaz,"e there , they are but comments which will fade at la_t . In a word this age is not happie with any ",Y,MET,UNK,extended,107,,,"firmely a__ented to , no new starres of revelation ari_e in any hearts . if any _uch doe burne and",blaze,"there , they are but comments which will fade at la_t . in a word this age is not happie with any"
471,108,97,N00242.a0,"Heavens alarm to the world. Or A sermon wherein is shewed, that fearful sights and signs in heaven are the presages of great calamities at hand. By Increase Mather; teacher of a church in Boston in New-England. ; [Eleven lines of Scripture texts]","Mather, Increase",1681,sermons,"ioner of divine Vengeance upon the earth , destroying Cityes , and laying Nations wast before him . ",blaz,ing Stars were seen preceding and portending those miserable times . So when the Saracens ( the firs,Y,LIT,,,108,,,"ioner of divine vengeance upon the earth , destroying cityes , and laying nations wast before him .",blazing,stars were seen preceding and portending those miserable times . so when the saracens ( the firs
472,109,312,N00277,"Kometographia. Or A discourse concerning comets; wherein the nature of blazing stars is enquired into: with an historical account of all the comets which have appeared from the beginning of the world unto this present year, M.DC.LXXXIII. : Expressing the place in the heavens, where they were seen, their motion, forms, duration; and the remarkable events which have followed in the world, so far as thay have been by learned men observed. : As also two sermons occasioned by the late blazing stars. / By Mr. Increase Mather, teacher of a church at Boston in New-England. ; [Three lines of Scripture texts]","Mather, Increase",1683,science+sermons,glitters . Now the Telescope discovers that part of the skye to be exceeding full of little Stars . ,Blaz,"ing Stars do not alwayes ( though often ) appear there . Nevertheless , I believe that when we know ",Y,LIT,,,109,,,glitters . now the telescope discovers that part of the skye to be exceeding full of little stars .,Blazing,"stars do not alwayes ( though often ) appear there . nevertheless , i believe that when we know"
473,110,77,K060980000.a2,A collection of the writings of the author of The true-born English-man.:,"Defoe, Daniel",1703,poetry,"rms , our Whoring to rehear_e . The _prightly part attends the God of Wine , The Drunken Stile mu_t ",blaz,"e in every Line . The_e are the Modern Qualities mu_t do , To make the Poem and the Poet too . Dear ",Y,MET,proclaim,,110,,,"rms , our whoring to rehear_e . the _prightly part attends the god of wine , the drunken stile mu_t",blaze,"in every line . the_e are the modern qualities mu_t do , to make the poem and the poet too . dear"
474,111,541,A27301.a102,Love-letters between a noble-man and his sister,"Behn, Aphra",1684,letters,"and I had met you with an equal Ardor , and never thought of loving , but quench'd the short liv'd ",Blaz,"e as soon as kindled ; and hoping for no more , had never let my hasty Flame arrive any higher than ",Y,MET,emotion,extended,111,,,"and i had met you with an equal ardor , and never thought of loving , but quench'd the short liv'd",Blaze,"as soon as kindled ; and hoping for no more , had never let my hasty flame arrive any higher than"
475,112,591,45578295,"The history of the Kingdom of Scotland. Containing an account of the original of that nation, and of the most remarkable transactions and revolutions during the reigns of seventy two kings and queens, to the seventh year of King William III. Comprehending variety of state intreagues, strange accidents, prodigies, and other memorable occurrences. : With a list of the present nobility of that kingdom. / By R.B.","Crouch, Nathaniel",1696,prose,ht forth Pigs with heads like Dogs ; a Cow had a Calf with an head like a Colt : Before his Death a ,Blaz,"ing Star was seen , and a Sword appeared gliding , up and down the Sky , to the wonder and terror of",Y,LIT,,,112,,,ht forth pigs with heads like dogs ; a cow had a calf with an head like a colt : before his death a,Blazing,"star was seen , and a sword appeared gliding , up and down the sky , to the wonder and terror of"
