,level_0,id,docid,title,author,date,genre,lhs,match,rhs,Level 1,Level 2,domain,comment,index,Unnamed: 0,Unnamed: 0.1,Context before,token,Context after
788,214,2716,8940419,"The history of the house of Orange, or, A brief relation of the glorious and magnanimous atchievements of His Majesties renowned predecessors and likewise of his own heroick actions till the late wonderful revolution : together with the history of William and Mary King and Queen of England, Scotland, France, and Ireland &c., by R.B.","Crouch, Nathaniel",1693,prose+biography/memoirs,"Hollanders lost two Admirals and a Captain , and some of their Ships that could not be got off were ",burn,"t , the English lost two Sea and two Marine Captains ; Admiral Evertson declared , that all the Dutc",Y,LIT,,,214,,,"hollanders lost two admirals and a captain , and some of their ships that could not be got off were",burnt,", the english lost two sea and two marine captains ; admiral evertson declared , that all the dutc"
789,215,6123,27242136,"A treatise of chirurgical operations after the newest, and most exact method founded on the structure of the parts ... : to which is annex'd A general idea of wounds / written originally by Joseph De la Charier ; and translated into English by R. B.","Crouch, Nathaniel",1696,science_medicine,"ed with fixt Alcaline , or Vitriolick Particles , the fixt ones stop the Pores , and the Vitriolick ",burn,"and cauterize them , and take away even some of the substance : This in general is the Idea one mus",Y,LIT,,,215,,,"ed with fixt alcaline , or vitriolick particles , the fixt ones stop the pores , and the vitriolick",burn,"and cauterize them , and take away even some of the substance : this in general is the idea one mus"
790,216,1072,A36973.a2,The famous history of the rise and fall of Massaniello in two parts / written by Mr. Tho. D'Urfey.,"D'Urfey, Thomas",1700,drama,"one of our Houses PrincipalsÑ and if I heard the Gorgon Head speak right , he said his House Ñ must ",burn,"to morrow Ñ hear ye , you Sir , you Minister of Fate and deeds of Horrour , what said you of the Du",Y,LIT,,,216,,,"one of our houses principalsñ and if i heard the gorgon head speak right , he said his house ñ must",burn,"to morrow ñ hear ye , you sir , you minister of fate and deeds of horrour , what said you of the du"
791,217,3675,A30200,"The resurrection of the dead and eternall judgement, or, The truth of the resurrection of the bodies both of good and bad at the last day asserted and proved by Gods word : also, the manner and order of their coming forth of their graves, as also, with what bodies they do arise : together with a discourse of the last judgement, and the finall conclusion of the whole world / by John Bunyan.","Bunyan, John",1665,prose,the loss of all things that are not then according to the Word of God . If any mans works shall be ,burn,"t ( or any of them ) he shall suffer loss ; but he himself shall be saved , yet so as by fire , that",Y,LIT,,,217,,,the loss of all things that are not then according to the word of god . if any mans works shall be,burnt,"( or any of them ) he shall suffer loss ; but he himself shall be saved , yet so as by fire , that"
792,218,1940,A35299.a5,Thyestes a tragedy acted at the Theatre-Royal by Their Majesties servants / written by Mr. Crown.,"Crowne, John",1681,drama_tragedy,"l in the Seas Face again , Or on _ome De_art , where they only _erv'd To cool a while the thir_t of ",burn,"ing Sands : So are we all by Royal _plendour _uck'd Up to the Clouds , to be let fall again Upon _om",Y,MET,temperature,,218,,,"l in the seas face again , or on _ome de_art , where they only _erv'd to cool a while the thir_t of",burning,"sands : so are we all by royal _plendour _uck'd up to the clouds , to be let fall again upon _om"
793,219,7232,N00269.a2,Sion in distress or The groans of the Protestant church. [Six lines of quotations],"Keach, Benjamin",1683,poetry,"look . His former pitty , he hath quite forgot , His anger's kindled & his wrath is hot ; When that ",burn,"s sore , how can I chuse but mourn ? How am I spoil'd , how am 'rent and torn ? I'm like a Ship with",Y,MET,emotion,extended,219,,,"look . his former pitty , he hath quite forgot , his anger's kindled & his wrath is hot ; when that",burns,"sore , how can i chuse but mourn ? how am i spoil'd , how am 'rent and torn ? i'm like a ship with"
794,222,261,A10187.a26,"Histrio-mastix The players scourge, or, actors trag¾die, divided into two parts. Wherein it is largely evidenced, by divers arguments, by the concurring authorities and resolutions of sundry texts of Scripture ... That popular stage-playes ... are sinfull, heathenish, lewde, ungodly spectacles, and most pernicious corruptions; condemned in all ages, as intolerable mischiefes to churches, to republickes, to the manners, mindes, and soules of men. And that the profession of play-poets, of stage-players; together with the penning, acting, and frequenting of stage-playes, are unlawfull, infamous and misbeseeming Christians. All pretences to the contrary are here likewise fully answered; and the unlawfulnes of acting, of beholding academicall enterludes, briefly discussed; besides sundry other particulars concerning dancing, dicing, health-drinking, &c. of which the table will informe you. By William Prynne, an vtter-barrester of Lincolnes Inne.","Prynne, William",1633,prose,"he very worst evill , when as one is we_kned , and yet knoweth not this , that he is diseased : and ",burn,"ing miserably and loathsomely , doth not feele the burning . What profit , tell me , is there then o",Y,MET,UNK,,222,,,"he very worst evill , when as one is we_kned , and yet knoweth not this , that he is diseased : and",burning,"miserably and loathsomely , doth not feele the burning . what profit , tell me , is there then o"
795,223,6079,A26962,"Naked popery, or, The naked falshood of a book called The Catholick naked truth, or, The Puritan convert to apostolical Christianity, written by W.H. opening their fundamental errour of unwritten tradition, and their unjust description of the Puritans, the prelatical Protestant, and the papist, and their differences, and better acquainting the ignorant of the same difference, especially what a Puritan and what a papist is / by Richard Baxter ...","Baxter, Richard",1677,prose,"theirs . As if King Henry the eighth's days were the mea_ure of true Di_cipline , when one Man was ",burn,"t for being too far from Popery , and another hanged , or beheaded , for being Popi_h , and it was h",Y,LIT,,,223,,,"theirs . as if king henry the eighth's days were the mea_ure of true di_cipline , when one man was",burnt,"for being too far from popery , and another hanged , or beheaded , for being popi_h , and it was h"
796,224,3379,A36653.a8,"The mistaken husband a comedie, as it is acted by His Majesties servants at the Theatre-Royall / by a person of quality.","Dryden, John",1675,drama_comedy,"rew and George . Andr. MAke hast up to Isbel quickly , there's an old toothless Lady that feels the ",Burn,"t - Wine needs no chewing , has mumbled the Silver Flaggon full , and calls for more still . Georg .",Y,LIT,,,224,,,"rew and george . andr. make hast up to isbel quickly , there's an old toothless lady that feels the",Burnt,"- wine needs no chewing , has mumbled the silver flaggon full , and calls for more still . georg ."
797,225,202,A27324.a8,Sir Patient Fancy a comedy : as it is acted at the Duke's Theatre / written by Mrs. A. Behn ...,"Behn, Aphra",1678,drama_comedy,"and laid my Bosom to her panting Breast . Trembling she seem'd all love and soft desire , And I all ",burn,"ing in a youthfull fire . Sir Cred . Bless us , the Man's in a Rapture . Witt . Damnation on them bo",Y,MET,emotion,extended,225,,,"and laid my bosom to her panting breast . trembling she seem'd all love and soft desire , and i all",burning,"in a youthfull fire . sir cred . bless us , the man's in a rapture . witt . damnation on them bo"
798,226,2264,A55735.a0,"The paradice of pleasure, or, An encomium upon Darby-ale in answer to a scurrilous lampoon call'd Scott's paradice, or, A satyr against Darby-ale.","Ward, Edward 'Ned'",1700,poetry,"etual Burnings prey upon the Heart , And we possess hot AEtna 's in each part ; For Sots alone such ",burn,"ing Cups are fit , Not for the gen'rous Souls of Mirth and Wit , But Stroling Carmen , or the ploddi",Y,MET,UNK,extended,226,,,"etual burnings prey upon the heart , and we possess hot aetna 's in each part ; for sots alone such",burning,"cups are fit , not for the gen'rous souls of mirth and wit , but stroling carmen , or the ploddi"
799,227,6704,18964184,"The general history of earthquakes being an account of the most remarkable and tremendous earthquakes that have happened in divers parts of the world, from the creation to this time, as they are recorded by sacred and common authors, and perticularly those lately in Naples, Smyrna, Jamaica and Sicily : with a description of the famous burning mount, AEtna, in that island, and relation of the several dreadful conflagrations and fiery irruptions thereof for many ages : likewise the natural and material causes of earthquakes, with the usual signs and prognosticks of their approach, and the consequents and effects that have followed several of them / by R.B.","Crouch, Nathaniel",1694,science_geography,"ely spread it self to above six Mile in breath , seeming to be somewhat of the colour of melted and ",burn,"ing Glass ; but , as it cools , becomes hard and Rocky , and every where in its passage leaves Hills",Y,LIT,,,227,,,"ely spread it self to above six mile in breath , seeming to be somewhat of the colour of melted and",burning,"glass ; but , as it cools , becomes hard and rocky , and every where in its passage leaves hills"
