,Initial index,index in word-specific sheet,mass_rand,Text ID,Journal ,Context before,lemma,token,Context after,Sense,Object,unit,Singular/Plural,Construction ( need to think how I'll phrase this),Notable phrases,Preceded,Followed,Topic,commentary,Tagged context before,Tagged query item,Tagged context after,author,author-abbr,Author Frequency,title,tokens,type,year,URL,Matchbegin corpus position,Matchend corpus position
443,3463,1162,0.09268586699999999,108315,transactions ,"in this sense in which I have spoken of DE SAUSSURE'S sliding theory , as one which "" supposes the",mass,mass,of the glacier to be a rigid one sliding over its trough or bed in the manner of solid bodies*,N,GEO,None,S,,,DT,IN,GEOLOGY,,"in_IN this_DT sense_NN in_IN which_WDT I_PP have_VHP spoken_VVN of_IN DE_NP SAUSSURE'S_NP sliding_VVG theory_NN ,_, as_IN one_CD which_WDT ""_`` supposes_VVZ the_DT",mass_NN,of_IN the_DT glacier_NN to_TO be_VB a_DT rigid_JJ one_CD sliding_VVG over_IN its_PP$ trough_NN or_CC bed_NN in_IN the_DT manner_NN of_IN solid_JJ bodies*_NN,James D. Forbes,J.D.Forbes,178,Illustrations of the Viscous Theory of Glacier Motion. Part II. An Attempt to Establish by Observation the Plasticity of Glacier Ice,10059,fla,1846,https://corpora.clarin-d.uni-saarland.de/cqpweb/rsc_v6_0_1_open_web/context.php?qname=gvgfdogc1nk&batch=3462,20771785,20771785.0
444,11296,3729,0.09339477300000001,rstl_1885_0002,rstl,"between the two regions of the anterior sphenoid { o.s. , p.s. ) , and are confluent with the basal",mass,mass,". So , also , is the orbitosphenoid confluent , above , with the top of the olfactory wall (",N,BIO,None,S,,,JJ,SENT,BIOLOGY,,"between_IN the_DT two_CD regions_NNS of_IN the_DT anterior_JJ sphenoid_NN {_( o.s._NP ,_, p.s._NP )_) ,_, and_CC are_VBP confluent_JJ with_IN the_DT basal_JJ",mass_NN,"._SENT So_RB ,_, also_RB ,_, is_VBZ the_DT orbitosphenoid_JJ confluent_NN ,_, above_RB ,_, with_IN the_DT top_NN of_IN the_DT olfactory_JJ wall_NN (_(","William Kitchen Parker, F. R. S.",W.K.Parker,457,II. On the structure and development of the skull in the mammalia.\#x2014;Part III. Insectivora.,107540,article,1885,https://corpora.clarin-d.uni-saarland.de/cqpweb/rsc_v6_0_1_open_web/context.php?qname=gvgfdogc1nk&batch=11295,44243847,44243847.0
445,3953,1425,0.09409684300000001,108410,transactions ,"comprehended under it . If from the formation of the solid shell , and from tte gradual dimninution in the",mass,mass,"of the fluid nucleus , any change should be produced in the moment of inertia of the whole mass with",M,GEO,None,S,,,DT,IN,GEOLOGY,,"comprehended_VVN under_IN it_PP ._SENT If_IN from_IN the_DT formation_NN of_IN the_DT solid_JJ shell_NN ,_, and_CC from_IN tte_JJ gradual_JJ dimninution_NN in_IN the_DT",mass_NN,"of_IN the_DT fluid_JJ nucleus_NN ,_, any_DT change_NN should_MD be_VB produced_VVN in_IN the_DT moment_NN of_IN inertia_NN of_IN the_DT whole_JJ mass_NN with_IN",Henry Hennessy,H.Hennessy,108,"The Figure and Primitive Formation of the Earth, or Researches in Terrestrial Physics. Part I",7827,fla,1851,https://corpora.clarin-d.uni-saarland.de/cqpweb/rsc_v6_0_1_open_web/context.php?qname=gvgfdogc1nk&batch=3952,22317285,22317285.0
446,10935,3665,0.094266401,rstl_1883_0009,rstl,and supra-lingual cartilages ; lower view 33 3 The same ( large specimen ) ; hinder part of lingual muscular,mass,mass,"with 2nd basi-branchial li 33 4 The same ( large specimen ) ; supra-lingual apparatus , with teeth 2 33",N,BIO,None,S,,,JJ,IN,BIOLOGY,,and_CC supra-lingual_JJ cartilages_NNS ;_: lower_JJR view_NN 33_CD 3_CD The_DT same_JJ (_( large_JJ specimen_NN )_) ;_: hinder_VV part_NN of_IN lingual_JJ muscular_JJ,mass_NN,"with_IN 2nd_JJ basi-branchial_JJ li_NNS 33_CD 4_CD The_DT same_JJ (_( large_JJ specimen_NN )_) ;_: supra-lingual_JJ apparatus_NN ,_, with_IN teeth_NNS 2_CD 33_CD","William Kitchen Parker, F. R. S.",W.K.Parker,457,"IX. On the skeleton of the marsipobrancli fishes.\#x2014;Part I. The myxinoids (Myxine, and Bdellostoma).",22938,article,1883,https://corpora.clarin-d.uni-saarland.de/cqpweb/rsc_v6_0_1_open_web/context.php?qname=gvgfdogc1nk&batch=10934,42890029,42890029.0
447,2830,796,0.09477902099999999,108187,transactions ,"of y and z are respectivelyfy andfrz . Now Ax , By , Cz , are the attractions of the",mass,mass,"of the ellipsoid ; wherefore the total forces urging the point in the surface are Ax , ( B-f)y ,",M,EQ,None,S,,,DT,IN,PHYSICS,,"of_IN y_NN and_CC z_NN are_VBP respectivelyfy_JJ andfrz_NN ._SENT Now_RB Ax_NP ,_, By_NP ,_, Cz_NP ,_, are_VBP the_DT attractions_NNS of_IN the_DT",mass_NN,"of_IN the_DT ellipsoid_NN ;_: wherefore_RB the_DT total_JJ forces_NNS urging_VVG the_DT point_NN in_IN the_DT surface_NN are_VBP Ax_NP ,_, (_( B-f)y_NP ,_,",James Ivory,J.Ivory,365,"Of Such Ellipsoids Consisting of Homogeneous Matter as are Capable of Having the Resultant of the Attraction of the Mass upon a Particle in the Surface, and a Centrifugal Force Caused by Revolving about One of the Axes, Made Perpendicular to the Surface",3897,fla,1838,https://corpora.clarin-d.uni-saarland.de/cqpweb/rsc_v6_0_1_open_web/context.php?qname=gvgfdogc1nk&batch=2829,19029721,19029721.0
448,8371,3013,0.09493666099999999,rstl_1873_0003,rstl,"along , until Professor Huxley showed their true nature , been regarded as processes growing forwards from the "" investing",mass,mass,". "" In my description of the Frog 's skull the mandibles are , on account of the suppressed and",N,BIO,None,S,,,NN,SENT,BIOLOGY,,"along_RB ,_, until_IN Professor_NP Huxley_NP showed_VVD their_PP$ true_JJ nature_NN ,_, been_VBN regarded_VVN as_IN processes_NNS growing_VVG forwards_RB from_IN the_DT ""_`` investing_NN",mass_NN,"._SENT ""_'' In_IN my_PP$ description_NN of_IN the_DT Frog_NN 's_POS skull_NN the_DT mandibles_NNS are_VBP ,_, on_IN account_NN of_IN the_DT suppressed_VVN and_CC","William Kitchen Parker, F. R. S.",W.K.Parker,457,"II. The Bakerian Lecture.\#x2015;On the structure and development of the skull in the Salmon (Salmo Salar, L.).",35689,lecture,1873,https://corpora.clarin-d.uni-saarland.de/cqpweb/rsc_v6_0_1_open_web/context.php?qname=gvgfdogc1nk&batch=8370,34287017,34287017.0
449,2408,586,0.095027347,107964,transactions ,"only 14 grains of solid matter , -for to this they were reduced by thorough drying . Yet this small",mass,mass,"of matter gave sharp shocks , converted needles into magnets , affected distinctly the multiplier , and acted as a",N,MATTER,None,S,,,JJ,IN,GEOLOGY,,"only_RB 14_CD grains_NNS of_IN solid_JJ matter_NN ,_, -for_NN to_TO this_DT they_PP were_VBD reduced_VVN by_IN thorough_JJ drying_VVG ._SENT Yet_RB this_DT small_JJ",mass_NN,"of_IN matter_NN gave_VVD sharp_JJ shocks_NNS ,_, converted_VVN needles_NNS into_IN magnets_NNS ,_, affected_VVN distinctly_RB the_DT multiplier_NN ,_, and_CC acted_VVD as_IN a_DT",John Davy,J.Davy,135,"An Account of Some Experiments and Observations on the Torpedo (Raia Torpedo, Linn.)",8920,fla,1832,https://corpora.clarin-d.uni-saarland.de/cqpweb/rsc_v6_0_1_open_web/context.php?qname=gvgfdogc1nk&batch=2407,17449148,17449148.0
450,1514,218,0.095234166,107221,transactions ,"portion of oviduct two or three inches long , in water heated to lo ? , swelled out into a",mass,mass,"of transparent jelly which filled a half pint tumbler , and all traces of the coats of the oviduct were",N,BIO,None,S,,,DT,IN,BIOLOGY,,"portion_NN of_IN oviduct_NN two_CD or_CC three_CD inches_NNS long_RB ,_, in_IN water_NN heated_VVN to_TO lo_NN ?_SENT ,_, swelled_VVD out_RP into_IN a_DT",mass_NN,"of_IN transparent_JJ jelly_NN which_WDT filled_VVD a_DT half_JJ pint_NN tumbler_NN ,_, and_CC all_DT traces_NNS of_IN the_DT coats_NNS of_IN the_DT oviduct_NN were_VBD",Everard Home,E.Home,109,"On the Mode of Breeding of the Oviviviparous Shark, and on the Aeration of the Faetal Blood in Different Classes of Animals",5559,fla,1810,https://corpora.clarin-d.uni-saarland.de/cqpweb/rsc_v6_0_1_open_web/context.php?qname=gvgfdogc1nk&batch=1513,14023723,14023723.0
451,12263,4015,0.09549027,rsta_1889_0001,rsta,"equal to , and Sp varies as Sw , so that *This is not to be confused with , the",mass,mass,"of the isothermal sphere . A SWARM OF METEORITES , AND ON THEORIES OF COSNIOGONY . or Now it is",M,S,None,S,,,DT,IN,ASTRONOMY,,"equal_JJ to_TO ,_, and_CC Sp_NP varies_VVZ as_IN Sw_NN ,_, so_RB that_DT *This_NN is_VBZ not_RB to_TO be_VB confused_VVN with_IN ,_, the_DT",mass_NN,"of_IN the_DT isothermal_JJ sphere_NN ._SENT A_DT SWARM_NN OF_IN METEORITES_NNS ,_, AND_CC ON_IN THEORIES_NNS OF_IN COSNIOGONY_NP ._SENT or_CC Now_RB it_PP is_VBZ","G. H. Darwin, LL. D., F. R. S.",G.H.Darwin,152,"I. On the mechanical conditions of a swarm of meteorites, and on theories of cosmogony.",22436,article,1889,https://corpora.clarin-d.uni-saarland.de/cqpweb/rsc_v6_0_1_open_web/context.php?qname=gvgfdogc1nk&batch=12262,47872759,47872759.0
452,4315,1529,0.095749076,108563,transactions ,"to symmetry of arrangement . In crystalline bodies , on the contrary , the particles are symmetrically arranged ; the",mass,mass,"appears as if built up according to certain architectural rules , and the result is an exterior form whose angular",N,MAT,None,S,,,DT,VVZ,PHYSICS,,"to_TO symmetry_NN of_IN arrangement_NN ._SENT In_IN crystalline_JJ bodies_NNS ,_, on_IN the_DT contrary_NN ,_, the_DT particles_NNS are_VBP symmetrically_RB arranged_VVN ;_: the_DT",mass_NN,"appears_VVZ as_RB if_IN built_VVN up_RP according_VVG to_TO certain_JJ architectural_JJ rules_NNS ,_, and_CC the_DT result_NN is_VBZ an_DT exterior_JJ form_NN whose_WP$ angular_JJ",John Tyndall,J.Tyndall,270,On Molecular Influences. Part I. Transmission of Heat through Organic Structures,8040,fla,1853,https://corpora.clarin-d.uni-saarland.de/cqpweb/rsc_v6_0_1_open_web/context.php?qname=gvgfdogc1nk&batch=4314,22888271,22888271.0
453,11273,3706,0.095867225,rstl_1885_0001,rstl,"peculiarly long and slender , and forms an acute angle with the condyloid part ( . ) , a semi-oval",mass,mass,"of cartilage . The tip of the coronoid process is also cartilaginous , and so is the edge of the",N,BIO,None,S,,,JJ,IN,BIOLOGY,,"peculiarly_RB long_JJ and_CC slender_JJ ,_, and_CC forms_VVZ an_DT acute_JJ angle_NN with_IN the_DT condyloid_JJ part_NN (_( ._SENT )_) ,_, a_DT semi-oval_JJ",mass_NN,"of_IN cartilage_NN ._SENT The_DT tip_NN of_IN the_DT coronoid_JJ process_NN is_VBZ also_RB cartilaginous_JJ ,_, and_CC so_RB is_VBZ the_DT edge_NN of_IN the_DT","William Kitchen Parker, F. R. S.",W.K.Parker,457,I. On the structure and development of the skull in the mammalia.\#x2014; Part II. Edentata.,82196,article,1885,https://corpora.clarin-d.uni-saarland.de/cqpweb/rsc_v6_0_1_open_web/context.php?qname=gvgfdogc1nk&batch=11272,44160666,44160666.0
454,15484,4466,0.09593088,rspa_1905_0042,rspa,"might be worth while to publish my solution , together with some recent additions thereto . If a corpuscle of",mass,mass,". moving with velocity impinges on a plane surface , so that the inclination of its di1ection of motion before",M,MATTER,None,S,,,IN,SENT,PHYSICS,,"might_MD be_VB worth_JJ while_NN to_TO publish_VV my_PP$ solution_NN ,_, together_RB with_IN some_DT recent_JJ additions_NNS thereto_RB ._SENT If_IN a_DT corpuscle_NN of_IN",mass_NN,"._SENT moving_VVG with_IN velocity_NN impinges_VVZ on_IN a_DT plane_NN surface_NN ,_, so_RB that_IN the_DT inclination_NN of_IN its_PP$ di1ection_NN of_IN motion_NN before_IN","G. H. Darwin, F. R. S.",G.H.Darwin,291,The analogy between Lesage\#x2019;s theory of gravitation and the repulsion of light.,7185,article,1905,https://corpora.clarin-d.uni-saarland.de/cqpweb/rsc_v6_0_1_open_web/context.php?qname=gvgfdogc1nk&batch=15483,63388113,63388113.0
455,8873,3190,0.096006,rstl_1874_0010,rstl,"of fire from without , some portion must be inflamed by access of fire , and the combustion of the",mass,mass,"thus brought about before it can be raised to the temperature of explosion . Subsequent experiments , however , clearly",N,MAT,None,S,,,DT,RB,CHEMISTRY,,"of_IN fire_NN from_IN without_IN ,_, some_DT portion_NN must_MD be_VB inflamed_VVN by_IN access_NN of_IN fire_NN ,_, and_CC the_DT combustion_NN of_IN the_DT",mass_NN,"thus_RB brought_VVD about_RB before_IN it_PP can_MD be_VB raised_VVN to_TO the_DT temperature_NN of_IN explosion_NN ._SENT Subsequent_JJ experiments_NNS ,_, however_RB ,_, clearly_RB","F. A. Abel, F. R. S.",F.A.Abel,172,X. Contributions to the history of explosive agents. \#x2014;Second memoir.,35844,article,1874,https://corpora.clarin-d.uni-saarland.de/cqpweb/rsc_v6_0_1_open_web/context.php?qname=gvgfdogc1nk&batch=8872,35116270,35116270.0
456,13017,4114,0.096452444,rsta_1893_0006,rsta,". E. H. GRIFFITHS ON THE VALUE OF One assumption underlies all the calculations , viz. , that whatever the",mass,mass,"of contained water , the water equivalent of bhe calorimeter remains constant . * find this assumption is not correct",M,F,None,S,,,DT,IN,PHYSICS,,"._SENT E._NP H._NP GRIFFITHS_NP ON_IN THE_DT VALUE_NN OF_IN One_CD assumption_NN underlies_VVZ all_PDT the_DT calculations_NNS ,_, viz._NP ,_, that_IN whatever_WDT the_DT",mass_NN,"of_IN contained_VVN water_NN ,_, the_DT water_NN equivalent_NN of_IN bhe_NN calorimeter_NN remains_VVZ constant_JJ ._SENT *_SYM find_VV this_DT assumption_NN is_VBZ not_RB correct_JJ","E. H. Griffiths, M. A.|R. T. Glazebrook, F. R. S.",Griffiths.Glazebrook,136,"VI. The value of the mechanical equivalent of heat, deduced from some experiments performed with the vieiv of establishing the relation between the electrical and mechanical units; together with an investigation into the capacity for heat of water at different temperatures.",48620,article,1893,https://corpora.clarin-d.uni-saarland.de/cqpweb/rsc_v6_0_1_open_web/context.php?qname=gvgfdogc1nk&batch=13016,51409599,51409599.0
457,3985,1457,0.096622666,108411,transactions ,"of its angular velocity , and as the angular velocity is inversely proportional to the moment of inertia of the",mass,mass,", we shall have m=m'(-I )2 I ' representing the moment of inertia of the mass in its state of",M,S,None,S,,,DT,PP,GEOLOGY,,"of_IN its_PP$ angular_JJ velocity_NN ,_, and_CC as_IN the_DT angular_JJ velocity_NN is_VBZ inversely_RB proportional_JJ to_TO the_DT moment_NN of_IN inertia_NN of_IN the_DT",mass_NN,",_, we_PP shall_MD have_VH m=m'(-I_PP )2_JJ I_PP '_'' representing_VVG the_DT moment_NN of_IN inertia_NN of_IN the_DT mass_NN in_IN its_PP$ state_NN of_IN",Henry Hennessy,H.Hennessy,108,Researches in Terrestrial Physics. Part II,17591,fla,1851,https://corpora.clarin-d.uni-saarland.de/cqpweb/rsc_v6_0_1_open_web/context.php?qname=gvgfdogc1nk&batch=3984,22325969,22325969.0
458,3604,1246,0.09676439199999999,108466,transactions ,"a certain determinate position to the mass under its influence , so that a given line in relation to the",mass,mass,is brought by it into a given relation with the direction of the external magnetic power . 2551 . I,N,MAT,None,S,,,DT,VBZ,PHYSICS,,"a_DT certain_JJ determinate_JJ position_NN to_TO the_DT mass_NN under_IN its_PP$ influence_NN ,_, so_RB that_IN a_DT given_VVN line_NN in_IN relation_NN to_TO the_DT",mass_NN,is_VBZ brought_VVN by_IN it_PP into_IN a_DT given_VVN relation_NN with_IN the_DT direction_NN of_IN the_DT external_JJ magnetic_JJ power_NN ._SENT 2551_CD ._SENT I_PP,Michael Faraday,M.Faraday,346,Experimental Researches in Electricity. Twenty-Second Series (Continued),14036,fla,1849,https://corpora.clarin-d.uni-saarland.de/cqpweb/rsc_v6_0_1_open_web/context.php?qname=gvgfdogc1nk&batch=3603,21219874,21219874.0
459,12216,3968,0.096950945,rsta_1889_0001,rsta,by the energy were 30 grammes instead of 3 . It must necessarily be obscure as to how a small,mass,mass,"of solid matter take up a very large amount of energy in a small fraction of a second , but",N,MATTER,None,S,,,JJ,IN,ASTRONOMY,,by_IN the_DT energy_NN were_VBD 30_CD grammes_NNS instead_RB of_IN 3_CD ._SENT It_PP must_MD necessarily_RB be_VB obscure_JJ as_RB to_TO how_WRB a_DT small_JJ,mass_NN,"of_IN solid_JJ matter_NN take_VV up_RP a_DT very_RB large_JJ amount_NN of_IN energy_NN in_IN a_DT small_JJ fraction_NN of_IN a_DT second_JJ ,_, but_CC","G. H. Darwin, LL. D., F. R. S.",G.H.Darwin,152,"I. On the mechanical conditions of a swarm of meteorites, and on theories of cosmogony.",22436,article,1889,https://corpora.clarin-d.uni-saarland.de/cqpweb/rsc_v6_0_1_open_web/context.php?qname=gvgfdogc1nk&batch=12215,47858371,47858371.0
460,4635,1694,0.09698453800000001,108510,transactions ,becomes integrable . Suppose h is the mean value of k from O=a to O=a+p ; then Attraction of whole,mass,mass,standing on the compartment BBIC'C C08`2 ( 1a+gsinlj* ( 2 . sin ( a2+ By this approximation the attraction of,N,GEO,None,S,,,JJ,NN,GEOLOGY,,becomes_VVZ integrable_JJ ._SENT Suppose_VVP h_NN is_VBZ the_DT mean_JJ value_NN of_IN k_NN from_IN O=a_NP to_TO O=a+p_NP ;_: then_RB Attraction_NN of_IN whole_JJ,mass_JJ,standing_NN on_IN the_DT compartment_NN BBIC'C_NP C08`2_NP (_( 1a+gsinlj*_JJ (_( 2_LS ._SENT sin_NN (_( a2+_NN By_IN this_DT approximation_NN the_DT attraction_NN of_IN,John Henry Pratt,J.H.Pratt,228,"On the Attraction of the Himalaya Mountains, and of the Elevated Regions beyond Them, upon the Plumb-Line in India",18925,fla,1855,https://corpora.clarin-d.uni-saarland.de/cqpweb/rsc_v6_0_1_open_web/context.php?qname=gvgfdogc1nk&batch=4634,23483572,23483572.0
461,15894,4507,0.09715580300000001,rsta_1906_0018,rsta,masses are still at a considerable distance apart . It amounts to exactly the same whether we consider the larger,mass,mass,"to be rigid , or whether we treat it as liquid and agree to disregard the instability which arises from",N,S,None,S,,,JJR,TO,ASTRONOMY,,masses_NNS are_VBP still_RB at_IN a_DT considerable_JJ distance_NN apart_RB ._SENT It_PP amounts_VVZ to_TO exactly_RB the_DT same_JJ whether_IN we_PP consider_VVP the_DT larger_JJR,mass_NN,"to_TO be_VB rigid_JJ ,_, or_CC whether_IN we_PP treat_VVP it_PP as_IN liquid_NN and_CC agree_VVP to_TO disregard_VV the_DT instability_NN which_WDT arises_VVZ from_IN",G. H. Darwin K. C. B. F. R. S.,G.H.Darwin,144,IV. On the figure and stability of a liquid satellite.,24444,preface,1906,https://corpora.clarin-d.uni-saarland.de/cqpweb/rsc_v6_0_1_open_web/context.php?qname=gvgfdogc1nk&batch=15893,65270099,65270099.0
462,7709,2844,0.097171375,109020,transactions ,. The internal carotid artery ( i.e. ) finds its way into the pituitary space ( p.t.s. ) through a,mass,mass,of soft fibrous stroma . On the outer side of the primordial skull other parts can be seen ; this,N,BIO,None,S,,,DT,IN,BIOLOGY,,._SENT The_DT internal_JJ carotid_JJ artery_NN (_( i.e._FW )_) finds_VVZ its_PP$ way_NN into_IN the_DT pituitary_JJ space_NN (_( p.t.s._JJ )_) through_IN a_DT,mass_NN,of_IN soft_JJ fibrous_JJ stroma_NN ._SENT On_IN the_DT outer_JJ side_NN of_IN the_DT primordial_JJ skull_NN other_JJ parts_NNS can_MD be_VB seen_VVN ;_: this_DT,William Kitchen Parker,W.K.Parker,107,On the Structure and Development of the Skull of the Common Fowl (Gallus domesticus),31829,fla,1869,https://corpora.clarin-d.uni-saarland.de/cqpweb/rsc_v6_0_1_open_web/context.php?qname=gvgfdogc1nk&batch=7708,31925688,31925688.0
463,7055,2631,0.09764963199999999,108943,transactions ,postpituitary mass ( Plate XIII . fig. 3 ) . The embryonic skull explains this ; for after the investing,mass,mass,"has increased around and in front of the pointed end of the notochord , it gradually , whilst separating that",N,BIO,None,S,,,NN,VHZ,BIOLOGY,,postpituitary_JJ mass_NN (_( Plate_NP XIII_NP ._SENT fig._NN 3_CD )_) ._SENT The_DT embryonic_JJ skull_NN explains_VVZ this_DT ;_: for_IN after_IN the_DT investing_NN,mass_NN,"has_VHZ increased_VVN around_RP and_CC in_IN front_NN of_IN the_DT pointed_JJ end_NN of_IN the_DT notochord_NN ,_, it_PP gradually_RB ,_, whilst_IN separating_VVG that_DT",William Kitchen Parker,W.K.Parker,107,On the Structure and Development of the Skull in the Ostrich Tribe,45069,fla,1866,https://corpora.clarin-d.uni-saarland.de/cqpweb/rsc_v6_0_1_open_web/context.php?qname=gvgfdogc1nk&batch=7054,29731260,29731260.0
464,13527,4208,0.09766899400000001,rstb_1894_0012,rstb,", which grow out right and left from the summit of the rangiophore . The shaded cells are the sporogenous",mass,mass,", and the arrangement of walls supports rather than discountenances the view that the arcliesporium is not ned by the",N,BIO,None,S,,,JJ,CC,BIOLOGY,,",_, which_WDT grow_VVP out_RP right_RB and_CC left_VVN from_IN the_DT summit_NN of_IN the_DT rangiophore_NN ._SENT The_DT shaded_JJ cells_NNS are_VBP the_DT sporogenous_JJ",mass_NN,",_, and_CC the_DT arrangement_NN of_IN walls_NNS supports_VVZ rather_RB than_IN discountenances_NNS the_DT view_NN that_IN the_DT arcliesporium_NN is_VBZ not_RB ned_JJ by_IN the_DT","F. O. Bower, D. Sc., F. R. S.",F.O.Bower,131,Studies in the morphology of spore-producing members.\#x2014;Equisetine\#xE6; and Lycopodine\#xE6;.,58763,article,1894,https://corpora.clarin-d.uni-saarland.de/cqpweb/rsc_v6_0_1_open_web/context.php?qname=gvgfdogc1nk&batch=13526,53369958,53369958.0
