Number,ID," ""title"""," ""author"""," ""ispartof"""," ""year"""," ""collection"""," ""url"""," ""left"""," ""hit"""," ""right""",Role
273,c4409030-1eee-11e5-b891-f48ce0be173a,Christeliicken waerseggher,Jan David,,1603,DBNL,http://www.dbnl.org/titels/titel.php?id=davi002chri01,"inghedruckt wordt . Alsoo sal oock al ons doen en laten , ende gheheel ons leuen den goeden",geur,"en reuck der liefde , uyt den grondt en wortel des herten voortsbrenghen , ist saecke , dat",object
274,e145d6aa-011b-11e4-b0ff-51bcbd7c379f,Cesare Ripa's Iconologia of Uytbeeldinghen des Verstants,Dirck Pietersz. Pers,,1644,DBNL,http://www.dbnl.org/titels/titel.php?id=pers001cesa01,". 't Roosjen aller Goden bloemtje , Dat den Mensch tot wellust leyt , Draeght van",geur,"en reuck het roemtje , Ciersel van Bevallijckheyt . Soo past dan de Roose seer wel",object
275,ab0e5235-460a-4650-9abc-85e25ecd6105,"De watergeuzen, heldenspel.",Adriaan Loosjes,,1796,EDBO,http://resolver.kb.nl/resolve?urn=dpo:2165:mpeg21,"haar roem . Laat Engelands tandloos lieflijk rieken , Sterk riek ' de Lelie van Bourbon ; Wat",geur,"spreidt onze Bloem , bij * t krieken Der vaderlandsche Vrijheidszon . E 3 4 7 © DE",object
278,e1b308e2-011b-11e4-b0ff-51bcbd7c379f,Alle de gedichten. Deel 1,"Jan Vos, Jacob Lescaille",,1662,DBNL,http://www.dbnl.org/titels/titel.php?id=vos_002alle01,ryk van ooft . Vat oog en tong behaagt is waardt om op te roemen . Noch wordt haar,geur,en sap door Roeters hof verdooft . Zyn lust tot teelen ziet men groeien met zyn boomen . Hy,patient
279,68308c22-2c4d-425b-a823-be67516d8a7f,"Nieuwe vaderlandsche bibliotheek, van wetenschap, kunst en smaak. [7] [7]",,,1797,EDBO,http://resolver.kb.nl/resolve?urn=dpo:6817:mpeg21,"niets dan prijzen van fteen , yan hout en kalk vonden , en door den reuk en",geur,"der prijzen waarmede zijna eigene tafel opgepropt aangevuld was , nog te meer gaande gemaakt , aangeprikkeld",agent
281,8e321995-a7ea-4f5b-b48e-69a7e0115d49,Tooneelspelen. [1] [1],"Edward Capell, William Shakespear, Johann Joachim Eschenburg, Bernardus Brunius",,1778,EDBO,http://resolver.kb.nl/resolve?urn=dpo:11415:mpeg21,"voorbaarig , maar niet duurzaam , aangenaam , doch niet bestendig voor mets meer ' dan een",geur,"die slegts een oogenblik de reuk verlevendigt ; ophelen Voor niets meer , als dat ' laeste",agent
281,e1b308e2-011b-11e4-b0ff-51bcbd7c379f,Alle de gedichten. Deel 1,"Jan Vos, Jacob Lescaille",,1662,DBNL,http://www.dbnl.org/titels/titel.php?id=vos_002alle01,"die geen steenen rijk van straalen Ontwijken in waardy . Deez ' geeven hier dan glans , die",geur,en spikkelingen . De deugdt bestaat niet in 't veer haalen van de dingen . Wie oordeel heeft,object
282,e35c417c-011b-11e4-b0ff-51bcbd7c379f,"Het lust-hof der zielen, beplant met verscheiden soorten van geestelijke gezangen",Claes Stapel,,1681,DBNL,http://www.dbnl.org/titels/titel.php?id=stap007lust01,"de way Voor 's Menschen oogen ? 't Gebloemt , met schoone kleur , Dat geeft een zoete",geur,"En toond Gods lof daar deur , Naa haar vermoogen ; De tulpjes , leel'jen en angieren Haar",object
283,e228aaca-011b-11e4-b0ff-51bcbd7c379f,Den minnelijcken roosen-knop,"anoniem Minnelijcken roosen-knop, Den",,1667,DBNL,http://www.dbnl.org/titels/titel.php?id=_min004minn01,"keers van schyn berooft . Door-dîen syn minder naem van 't KNOPKEN wordt ontloken , Waer-uyt geen",geur,"en vloeyt , soo langh het niet door-broken En is . Maer denckt , men vindt geen",agent
284,68308c22-2c4d-425b-a823-be67516d8a7f,"Nieuwe vaderlandsche bibliotheek, van wetenschap, kunst en smaak. [7] [7]",,,1797,EDBO,http://resolver.kb.nl/resolve?urn=dpo:6817:mpeg21,Aan alle takken hingen bloeisem als gevlochten Fransen die op de gasten nederdaalden . Kruidige,geuren,"balsemden , rondom ons , de Jucht , en een zacht windjen ademde door de",agent
285,e01bb9c0-011b-11e4-b0ff-51bcbd7c379f,De koninklyke harp-liederen,Cornelis van Eeke,,1698,DBNL,http://www.dbnl.org/titels/titel.php?id=eeke001koni01,"heel digt begroeid , Lust-prieelen , hòven , tuinen , Daar Sipres en Lauwer bloeid , Spreiden door de",geur,"en vrugt , Uwes Godsheids lof-gerugt , Wyd en verr ' , , rondom her , Over berg en",agent
287,c78e60f0-5f05-4fcb-8109-7277b4bd473e,"Aan den wel edelen [...] Gerrit de Graeff [...] en [...] Christina van Herzeele, wegens het verlies van hunne oudste dogter, jongvrouwe Maria Johanna de Graeff.",Pieter Nieuwland,,1781,EDBO,http://resolver.kb.nl/resolve?urn=dpo:10221:mpeg21,"woest geweld van aardsche Florent Die hier de fchoonfte bloem misvormen , 't Spreidt daar zijn",geuren,", nooit verdord ; Gij zult het zelf eens daar zien bloeien , Maar eindloos schoner",object
288,e040438a-011b-11e4-b0ff-51bcbd7c379f,Gysbreght van Aemstel,Joost van den Vondel,,1659,DBNL,http://www.dbnl.org/titels/titel.php?id=vond001gysb04,"klaeuwen , vuil van bloet , En brackze brullende op met grooten overmoedt . Terstont quam hem een",geur,"en yet wat lieflijcks tegen : Maer die verwaten mensch , [ wat zou zijn hart bewegen !",agent
289,e451e8de-011b-11e4-b0ff-51bcbd7c379f,Christelyke gezangen,Hendrik Uilenbroek,,1669,DBNL,http://www.dbnl.org/titels/titel.php?id=uile003chri03,", Beloven weder vrucht te geven . 5 . Het Velt met Gras , en Kruit geciert , Geeft met zijn",geur,"en zoet vermaken , Daar zwiert het wild , en tam gediert , Om aan zijn voedzel te geraken . 6",agent
290,e3e6428c-011b-11e4-b0ff-51bcbd7c379f,Goddelycke wenschen,Justus de Harduwijn,,1629,DBNL,http://www.dbnl.org/titels/titel.php?id=hard001godd02,Christus Jesvs haeren Bruydegom / seer vastelijck haer betrouwen - de / hoe dat den,geur,ende de schoonicheydt de - ser bloemmen / ende deser vruchten haer sullen de kracht,agent
292,eb3b380f-e0cf-453b-a526-1430621498b0,"Nieuwe vaderlandsche bibliotheek, van wetenschap, kunst en smaak. [3] [3]",,,1797,EDBO,http://resolver.kb.nl/resolve?urn=dpo:6813:mpeg21,"? Wie doet uw zacht , uw rollend zingen , Weergalmen door 't ontluikend bosch ? Wie ademt",geur,"der nachtviolen Langs koel , door dauw bepareld , mosch ? Wie schenkt aan heel 't gevoelig leven",patient
293,e1d42946-011b-11e4-b0ff-51bcbd7c379f,"Pvb. Ovidii Nasonis Minne-kunst, gepast op d'Amsterdamsche vryagien: met noch andere minne-dichten ende mengel-dichten, alle nieu ende te voren niet gesien.",Johan van Heemskerck,,1622,DBNL,http://www.dbnl.org/titels/titel.php?id=heem001pubo01,dickwils heb gedaen ; Mijn eenigh tijd-verdrijf in dit mijn droevigh leven ; Daer sult ghy soeter,geur,"gaen vinden inde mond Van CLORIS , dan ghy oyt op eenigh blomken vond ; Brengt my",patient
294,f90cca02-376e-428c-b152-c5537bc53662,Nieuwste poëzĳ. [2] [2],Petrus Johannes Kasteleijn,,1792,EDBO,http://resolver.kb.nl/resolve?urn=dpo:4862:mpeg21,in zachten luister ; Roem op uw bevallig rood ; Streel 't gezicht met uwe lachjes En den reuk door uwen,geur,"! E 5 M ROSALINDE . Wappert , dartelt op uw ' tepeltjes Roos en lelie , roem van 't veld",object
295,e166b6ae-011b-11e4-b0ff-51bcbd7c379f,"Psalmen, lof-sangen, ende geestelike liedekens",Willem Sluiter,,1661,DBNL,http://www.dbnl.org/titels/titel.php?id=slui006psal01,"Daer prijs en roem luydtskeels wert uytgesongen Ter eeren van Godt Vaeder , Geest , en Soon . Wat",geur,"geeft dit ! 't is 't renkwerk van een Christe , In plaets van myrrh ' , caneel ,",object
295,a4d9e466-d2d2-446b-8982-0d865686e060,"Nieuwe vaderlandsche bibliotheek, van wetenschap, kunst en smaak. [13] [13]",,,1797,EDBO,http://resolver.kb.nl/resolve?urn=dpo:6823:mpeg21,"water ; de muurbloem schiet wortel in den harden fteen , en verspreid haren",geur,tusschen de gebrokene bouwvallen . Elk blad heeft zijne onderscheidene gedaante ; elke plant,object
296,e29a0f26-011b-11e4-b0ff-51bcbd7c379f,"Davids psalmen, nieuwlyx op rym-maat gestelt","Joachim Oudaen, Dirk Rafaelsz. Camphuysen",,1685,DBNL,http://www.dbnl.org/titels/titel.php?id=ouda001davi02,"een kracht verspreyd Van allesins doordringb're lieff'lijkheyd , Als in het Huys , daar ons dien",geur,"gemoet , Den kostelijken Oli doet ; 2 Den Oli , die , van dierb're speceryen",agent
299,e22f3732-011b-11e4-b0ff-51bcbd7c379f,"Het groot woorden-boeck: gestelt in 't Nederduytsch, ende in 't Engelsch","Henry Hexham, Nicoline van der Sijs",,1648,DBNL,http://www.dbnl.org/titels/titel.php?id=hexh001groo01,"het heeft een seer goeden smaeck , It hath a very good Tast or Savour . Smaeck geven , ofte goeden",Geur,"geven , To Give a good Tast , Smack or Savour to any thing . Smaeckelick , That Smacks , Savours",object
299,da2e7cf6-dbae-4df3-a5b2-b9c676c2b9e8,Leerzame en vermaeklijke natuur- en huishoukundige[!] bibliotheek,,,1790,EDBO,http://resolver.kb.nl/resolve?urn=dpo:5898:mpeg21,"verduistering onzer vertrekken , ter streeling 011 zes zin tui gs door de bloemrijke",geuren,of de zachtkittelende reuken ; doch ook juist dat zelfde tijdstip der bloemrijke zegeprael,agent
300,e1e0ab4e-011b-11e4-b0ff-51bcbd7c379f,Den boeck der gheestelijcke sanghen,Lucas van Mechelen,,1631,DBNL,http://www.dbnl.org/titels/titel.php?id=mech003ghee01,"soo crachtelijck oprecht , ende opgherecht bevveeght , van de aerde verlost , ende eenen",geur,gheeft van de liefde des vvijsheydts ( haer dienende om te spotten met alle die,object
301,e3e6428c-011b-11e4-b0ff-51bcbd7c379f,Goddelycke wenschen,Justus de Harduwijn,,1629,DBNL,http://www.dbnl.org/titels/titel.php?id=hard001godd02,ghe . Ten lesten soo volghen van alle deugh - den de wel-rieckende specerijen / die sulcken,geur,gheven dat den selven verdrijft den stanck van alle oude ende verleghen vuylic - heydt . Aen,object
302,31eba6eb-0140-4e66-bfec-10fe03b162c4,Tempel van t'gevoel of Daphnis en Phillis.,Salomon Gessner,,1789,EDBO,http://resolver.kb.nl/resolve?urn=dpo:10407:mpeg21,"; „ daar woont niets dan vreugd op de , , velden , daar preiden de bloempjes „ een ' lieflijker",geur,"; maar wen gy my , , aan uwen boezem drukt , en myne „ lippen kuschte ach ! dan ,",object
302,e3b8b3e4-011b-11e4-b0ff-51bcbd7c379f,Het paradijs der geestelijke en kerkelijke lofzangen (onder pseudoniem Salomon Theodotus),Aegidius Haeffacker,,1638,DBNL,http://www.dbnl.org/titels/titel.php?id=haef004para02,"puer , playsant , Schoon staen gheplant , Gheven oock een geur , En een schoon coleur , Gheven oock een",geur,"Godts sinnen . O fleur ! O reyne fleur , vol minnen . Gheven , et c. O Jesu soet ,",object
303,1200805b-f62c-44f5-b34e-2fc1cc3a4bec,"Ontdekking van de staatkunde der natuur; of Beschryving van het wonderbaar gemeenebest der honing-byen, en zyde-wurmen",,,1789,EDBO,http://resolver.kb.nl/resolve?urn=dpo:1240:mpeg21,"vliegd en te rug keert . Leer graag . Dan moeten zy zeer fyn van reuk zyn , om die verkwikkende",geur,"van zo verre gewaar te konnen worden . Waarmond . Om de myne digte by huis te doen blyven , heb",patient
304,c0cdbaae-1eee-11e5-b891-f48ce0be173a,Gebruik en Mis-bruik van de Thee,"Steven Blankaart, Cornelis Bontekoe",,1686,DBNL,http://www.dbnl.org/titels/titel.php?id=bont009gebr01,"en aan de zulken geeft men een mengelmoes van eenige daar toe geprepareerde kruiden , die een lieffelijke",geur,"hebben , en zo scherp niet op de tong vallen als de Tabak doet , doch die bywijlen",object
305,da2e7cf6-dbae-4df3-a5b2-b9c676c2b9e8,Leerzame en vermaeklijke natuur- en huishoukundige[!] bibliotheek,,,1790,EDBO,http://resolver.kb.nl/resolve?urn=dpo:5898:mpeg21,"de dood van Eurydice de doodelijke uitwerking bekrachtigd vinden , welke eene te lang ingeademde",geur,"der bloemen kan veroorzaken . De Slang welkers beet haer van 't leven beroofde ,",patient
306,e43d539c-011b-11e4-b0ff-51bcbd7c379f,Het tweede deel van de koddige olipodrigo,anoniem De koddige olipodrigo,,1654,DBNL,http://www.dbnl.org/titels/titel.php?id=_kod003kodd02,"nul op mijn Request geschreven . Bruno . Lof der Roos . O Aangename Blom , gy doet ons door uw",geur,"Het hart verquikken ; zoo dat gene van de Bloemen , Op ver na in waardy , by u niet mogen",agent
307,e0319e5c-011b-11e4-b0ff-51bcbd7c379f,'t Geestelijck kruydt-hofken,anoniem Geestelijck Kruydt-hofken,,1631,DBNL,http://www.dbnl.org/titels/titel.php?id=_gee010gees01,"van binnen zijt , V mint soo ghy te minnen zijt . Iesu u smaeck de ziel verweckt , V",geur,"het herte tot hem treckt , Mijn Geest in u geheel beswijckt , En sich ghenoecht , met u verrijckt",agent
310,e2ae0468-011b-11e4-b0ff-51bcbd7c379f,D'Amstelsche zang-goddin,F. Verloo,,1660,DBNL,http://www.dbnl.org/titels/titel.php?id=verl023amst01,"uw hooft ; Gy zoud , Herd'rin , dus reukloos niet verliezen Een krans , diens",geur,het kroone-goud verdooft . Een Scepter-staf valt lastig om te zweyen ; Een Schaaps-schop licht .,agent
311,e29a0f26-011b-11e4-b0ff-51bcbd7c379f,"Davids psalmen, nieuwlyx op rym-maat gestelt","Joachim Oudaen, Dirk Rafaelsz. Camphuysen",,1685,DBNL,http://www.dbnl.org/titels/titel.php?id=ouda001davi02,"en verheven . Den Lxix . Psalm . 1 ZY mijn Gezang op 't lieff'lijk Leliblad , Waar van de",geur,"het quijnend ' hert verquikke ! Verlos , o God , my , eer mijn ziele stikke , Want tot",agent
313,b5989eba-869d-4046-9b91-c935d7f8184a,"Nieuwe vaderlandsche bibliotheek, van wetenschap, kunst en smaak. [9] [9]",,,1797,EDBO,http://resolver.kb.nl/resolve?urn=dpo:6819:mpeg21,den tijran te volvoeren . — Plotsling Hond ' er eene hemelsche gehalte voor hem . Aangename hemelsche,geuren,"degen rondom hem op . „ Abdala ! "" hief de gedaante aan , „ laat de kommer",agent
314,de6f9d7b-56fc-4f37-8a4f-abb6e55e7d69,"Nieuwe vaderlandsche bibliotheek, van wetenschap, kunst en smaak. [10] [10]",,,1797,EDBO,http://resolver.kb.nl/resolve?urn=dpo:6820:mpeg21,"' honderdmaal herhaald l 6 Arme rymelaars ! waarop kunt ge u beroemen , Ontroofde ge al den",geur,nog niet aan Flora's bloemen ? Schetst gy my altoos 't vee dat onophoudlijk loeit ? Dringt gy,patient
317,e1b30dce-011b-11e4-b0ff-51bcbd7c379f,Alle de gedichten. Deel 2,"Jan Vos, Jacob Lescaille",,1671,DBNL,http://www.dbnl.org/titels/titel.php?id=vos_002alle02,"strekten 't hof een laauwe westewindt , Die palm en kruiden strooit , waar dat men",geur,"in vindt , Daar 't heilzaam balssembosch in 't Oosten voor moet zwichten . Een gaadtloos",patient
322,e3e6428c-011b-11e4-b0ff-51bcbd7c379f,Goddelycke wenschen,Justus de Harduwijn,,1629,DBNL,http://www.dbnl.org/titels/titel.php?id=hard001godd02,; de oore heeft ghehoort / ende de oprechte meynin - ghe omgheboghen / den,geur,is opghekomen ende heeft belet de ghedachtenisse ; den mondt heeft gheproeft / ende heeft,agent
323,e460676a-011b-11e4-b0ff-51bcbd7c379f,Den Gheestelycken leeuwercker vol godtvruchtighe liedekens ende leyssenen,Guilielmus Bolognino,,1645,DBNL,http://www.dbnl.org/titels/titel.php?id=bolo001ghee01,"Ghewilt den Heer der Heeren , Daer in besonderlijck verheught , Want eenen hemelsch-soeten",geur,"Is uyt hem wonderlijck ghesproten , Die wert gheheel , die wert gheheel de",agent
324,da2e7cf6-dbae-4df3-a5b2-b9c676c2b9e8,Leerzame en vermaeklijke natuur- en huishoukundige[!] bibliotheek,,,1790,EDBO,http://resolver.kb.nl/resolve?urn=dpo:5898:mpeg21,"zeer klein zijn , eene groote hoeveelheid bloemen te verzamelen , om derselver",geur,"inademen en te verspreiden heeft ons bewogen de volgende bedenkingen medetedeelen , waeruit",patient
324,e394de4c-011b-11e4-b0ff-51bcbd7c379f,Amsterdams minne-beekje. Deel 1,anoniem Amsterdams minne-beekje,,1637,DBNL,http://www.dbnl.org/titels/titel.php?id=_ams015amst01,"vinnig wort Dats' u eerste liefde dort , Spruytjes inde fleur uws leven , Die een soete",geur,kundt geven Door u Ieughd en schoonheydt kracht Van natuer in u gebracht . Wat sijn doch,object
325,2ea480e1-4410-4697-ad2a-50a9fea5ec5c,"Aan Adriaan Loosjes, Pz. by het overlyden van deszelfs oudsten zoon Pieter Loosjes.",Jacob de Hoop,,1799,EDBO,http://resolver.kb.nl/resolve?urn=dpo:3204:mpeg21,"Zo dort een lenteroos , gekweekt met moeite en zorgen . De wandelaar juicht haar toe , daar hy haar",geur,"geniet : Hy gaat , keert ylings weer , en vind het roosje niet ! Myn vriend u misschen U",patient
326,788bad1b-10b4-4db5-a033-cc39369f076c,Nieuwe natuur- geschied- en handelkundige zak- en reis-atlas.,Gerrit Brender à Brandis,,17XX,EDBO,http://resolver.kb.nl/resolve?urn=dpo:10468:mpeg21,"zijn metSpanjen en citroenbomen beplant : eu geeven bij een aangenaam gezicht , ook een lieflijk ken",geur,. De Koop • ■ handel heeft haar in bloeit gebragt . 2 . vacante een Zeeland,object
326,e38fdbea-011b-11e4-b0ff-51bcbd7c379f,Amsterdamsche Vreughde-stroom (Tweede deel),"anoniem Amsterdamsche Vreughde-Stroom, De",,1655,DBNL,http://www.dbnl.org/titels/titel.php?id=_ams013amst02,"ik na haar zy , Door wien mijn hart Dus raakten in de ly , O Goon ! wat zoeter",geur,"Loofden haar mont , daar ik niet voor de keur Nam Floraas of Pomenees Lommer : Haar aâm was onbesmet",agent
327,68308c22-2c4d-425b-a823-be67516d8a7f,"Nieuwe vaderlandsche bibliotheek, van wetenschap, kunst en smaak. [7] [7]",,,1797,EDBO,http://resolver.kb.nl/resolve?urn=dpo:6817:mpeg21,"moö , Gods liefde en grootheid hulde toe . De bloemtuin schonk een ' wolk van",geuren,Ten offer aan de werkzaamheid . De rijke vruchtboom was beproeid Met bloeisem groots op zachte,object
328,06512299-f68c-492f-ad70-1d3da1f140c0,Weekblad voor kinderen [1] [1],,,1798,EDBO,http://resolver.kb.nl/resolve?urn=dpo:1472:mpeg21,en schoonte bloempjes welken dc heideluchten door hunne uitwaassemingen met zulk een ' liefelyken,geur,"vervullen , dat het hart ' er door verkwikt wordt . Maar om zich",agent
330,8e8dc845-47cc-48e9-bb06-56f74a9dcf1d,Onderwys voor kinderen. [2] [2],Willem Emmery de Perponcher Sedlnitzky,,1782,EDBO,http://resolver.kb.nl/resolve?urn=dpo:5301:mpeg21,"tafel eeten ? V. Ja wel verscheide want men noemt zouten , alles watrin den mond , met en",geur,", of Knaak geeft . Vermids . ' er nu , in alle onze pryzen maaken en wel zeer",object
330,e4140348-011b-11e4-b0ff-51bcbd7c379f,Delfs Cupidoos schighje,Arnold Bon,,1652,DBNL,http://www.dbnl.org/titels/titel.php?id=bon_001delf01,"in mijn hertje stigt Een Minne - vier O Neusje wel gemaeckt , Als ick u reuck maer smaeck De",geur,"mijn Zieltje raeckt , En voet plaisier , Ha lipjes , die de mont bewalt . Met Tongh en tanden",agent
332,83043f75-6800-4037-a14c-a638226614fc,Gesprekken ter ontwikkeling van het verstand en vorming van het hart der kinderen. Een schoolboek.,Arnaud Berquin,,1800,EDBO,http://resolver.kb.nl/resolve?urn=dpo:8852:mpeg21,", uit ; ten einde er violetten voor in de plaats te zaaien , onder voorgeeven , dat die aangenaame",geur,hadden . Dat was immers gansch niet mooi van haar ? De Vader . Dat was het ook niet —,object
334,bb25a56a-c5f9-42c3-ae3d-85ee6db070a9,"Vaderlandsche bibliotheek van wetenschap, kunst en smaak. [6] [6]",,,1789,EDBO,http://resolver.kb.nl/resolve?urn=dpo:7380:mpeg21,". elke lente en elke herfst . Wilt gij den wijn drinken mijn vriend , en mii den",geur,"van eene hooger bevinding overlaten i Houd dien dan ook voor zelven : hij maakt begerig , maar",object
336,caccc143-98cf-49c6-b1cf-66c8e06734f7,"De volksverdrukker gestraft, of Het leenrecht; tooneelspel.","Pieter Gerardus Witsen Geysbeek, Sophie Villeneuve",,1797,EDBO,http://resolver.kb.nl/resolve?urn=dpo:2308:mpeg21,"die my verteerde ... Deze bloemen , die ik voor myne Sofia geplant heb , hebben al haaren",geur,en frischheid : de roos is haar levendig afbeeldzel ik ruk ' er de doornen af : zy,object
336,e11f9c42-011b-11e4-b0ff-51bcbd7c379f,Een bloemhof van allerley lieflijkheyd sonder verdriet,Adriaan Koerbagh,,1686,DBNL,http://www.dbnl.org/titels/titel.php?id=koer001bloe01,"volgen de ronde vrugten als appelkens , geel van verwe en glad blinkende , eenen slaapmaakende soeten",geur,"oft reuk van sik geevende . De wortel is lang , dik , witagtig , somtijds in",object
337,e385d8f2-011b-11e4-b0ff-51bcbd7c379f,"Vlissings redens lust-hof, beplant met seer schoone en bequame oeffeningen",anoniem Vlissings Redens lust-hof,,1642,DBNL,http://www.dbnl.org/titels/titel.php?id=_vli001vlis01,"Wiens pronck en reden-lievers hier Vervoeghen d'Accoley by onse Rood ' Angier , Om door u blijde",geur,"ons doofheyt op te queecken . Mijn Geest , door 't soet geluyt van u ghestelde hier",agent
