Number,ID," ""title"""," ""author"""," ""ispartof"""," ""year"""," ""collection"""," ""url"""," ""left"""," ""hit"""," ""right""",Role
640,1200805b-f62c-44f5-b34e-2fc1cc3a4bec,"Ontdekking van de staatkunde der natuur; of Beschryving van het wonderbaar gemeenebest der honing-byen, en zyde-wurmen",,,1789,EDBO,http://resolver.kb.nl/resolve?urn=dpo:1240:mpeg21,"zag ik eenige roovers rontom de korf vliegen , maar zo dra zy den ingang genaakten , en die Sterke",reuk,"gewaar wierden , namen zy de vlucht , en myne Byen bleven ongemoeid ; waar mede wy thans ein -",patient
641,a2d763fb-de3b-4cd2-b4bc-f9b1f5ceb4c4,"Proefneemingen over de spysverteering van den mensch, en van onderscheiden soorten van dieren.","Lazzaro Spallanzani, Johannes Laurentius van der Wagt, Jean Senebier",,1786,EDBO,http://resolver.kb.nl/resolve?urn=dpo:1195:mpeg21,"bezag , vond ik eenige vleezige vezels in , en die pap hadt in het minste geenen",reuk,". C C L I X. inliet aan kleine roofvogels tukken van bedorven vleesch inflikken , die",object
648,68308c22-2c4d-425b-a823-be67516d8a7f,"Nieuwe vaderlandsche bibliotheek, van wetenschap, kunst en smaak. [7] [7]",,,1797,EDBO,http://resolver.kb.nl/resolve?urn=dpo:6817:mpeg21,"Dit alles in de lucht ° ezet , gistte spoedig Vier dagen waren genoegzaam om ' cr den",reuk,"van waare Oostersche opium uit te ontwikkelen . Ik bewaarde ' er een gedeelte van , om in",object
652,a2d763fb-de3b-4cd2-b4bc-f9b1f5ceb4c4,"Proefneemingen over de spysverteering van den mensch, en van onderscheiden soorten van dieren.","Lazzaro Spallanzani, Johannes Laurentius van der Wagt, Jean Senebier",,1786,EDBO,http://resolver.kb.nl/resolve?urn=dpo:1195:mpeg21,", gaf eenen ftank als drek van zich ; de voedsel in de maag der vogels neemen dezen",reuk,"aan ; men heeft het zelfde in de visschen ontwaard , en vooral in den zee-Hond , welkers",object
664,da2e7cf6-dbae-4df3-a5b2-b9c676c2b9e8,Leerzame en vermaeklijke natuur- en huishoukundige[!] bibliotheek,,,1790,EDBO,http://resolver.kb.nl/resolve?urn=dpo:5898:mpeg21,Snuiven van St. Vincent meest onderhevig zijn . Men bemerkt zeldzaem deze lustbeneemende,reuk,", in de beste Snuiven van armozijn eene FRANSCHE landstreek welkers uitvoer echter",patient
667,a2d763fb-de3b-4cd2-b4bc-f9b1f5ceb4c4,"Proefneemingen over de spysverteering van den mensch, en van onderscheiden soorten van dieren.","Lazzaro Spallanzani, Johannes Laurentius van der Wagt, Jean Senebier",,1786,EDBO,http://resolver.kb.nl/resolve?urn=dpo:1195:mpeg21,"in de maag bleeven , en daar meer ontbonden wierden , verlooren zy meer van hunnen",reuk,"; eindelyk zy ontdeedden'erzich geheel van ; dan , de kleine Valk braakte tweemaal het vleesch",object
681,a2d763fb-de3b-4cd2-b4bc-f9b1f5ceb4c4,"Proefneemingen over de spysverteering van den mensch, en van onderscheiden soorten van dieren.","Lazzaro Spallanzani, Johannes Laurentius van der Wagt, Jean Senebier",,1786,EDBO,http://resolver.kb.nl/resolve?urn=dpo:1195:mpeg21,"van andere dieren , met welke ik proeven genomen heb . Nimmer hebben zy my den minsten",reuk,"opgeleverd , noch van het vleesch noch van de andere , in de buizen beslooten zelfstandigheden ,",object
683,eb3b380f-e0cf-453b-a526-1430621498b0,"Nieuwe vaderlandsche bibliotheek, van wetenschap, kunst en smaak. [3] [3]",,,1797,EDBO,http://resolver.kb.nl/resolve?urn=dpo:6813:mpeg21,"dezer olie kan men enkel tot kooken gebruiken , en deelt evenwel aan de prijzen eenen onaangenamen",reuk,en fmaak mede . Het landvolk heeft niets anders om te branden . Willen zij iet braden,object
686,c5f2817f-c1ce-49ce-8da2-656a1bb97f4c,"Vaderlandsche bibliotheek van wetenschap, kunst en smaak. [7] [7]",,,1789,EDBO,http://resolver.kb.nl/resolve?urn=dpo:7381:mpeg21,"eene groote menigte van Meeldraadjes die geel zijn , met purperen toppen , hebbende zeer weinig",reuk,". Op de Bloem volgt de Vrugt , dit1 een Haauw of Peul is , langwerpig",object
695,d8b77586-5ef2-400f-a04f-acc434ca9cd4,"Algemeene spectatoriaale schouwburg, of Tooneelstukken door de eerste vernuften van Europa. Tweede deel","August Friedrich Ferdinand von Kotzebue, Friedrich Ulrich Ludwig Schröder",,1790,EDBO,http://resolver.kb.nl/resolve?urn=dpo:6809:mpeg21,"zijde , van 't strand Ik kuische uwe hand , en likke uwen voet ; En prijze den",reuk,"van uw majesteit zoet . Opdat gij zoudt neerzien op mijn groote gaaven , En tusschen beiden onzen",patient
697,f1ee1dd7-360a-4659-ab55-aabeb3413bae,"Vaderlandsche bibliotheek van wetenschap, kunst en smaak. [4] [4]",,,1789,EDBO,http://resolver.kb.nl/resolve?urn=dpo:7378:mpeg21,"even verderflijk is voor de insekten De traanolie schijnt daarenboven , door haaren onaangenamen",reuk,", hét naderen der insekten te weeren . Ten dien opzigte kon dezelve met",agent
714,da2e7cf6-dbae-4df3-a5b2-b9c676c2b9e8,Leerzame en vermaeklijke natuur- en huishoukundige[!] bibliotheek,,,1790,EDBO,http://resolver.kb.nl/resolve?urn=dpo:5898:mpeg21,"; gewoon ' zijnde zich met visch en oly te vrijven , mazelen zij met zulk eene",reuk,"uit , dat derselver onaengenaemheid het hart doet - omdraaijen , wanneer zij naderen . De Mans",object
718,a2d763fb-de3b-4cd2-b4bc-f9b1f5ceb4c4,"Proefneemingen over de spysverteering van den mensch, en van onderscheiden soorten van dieren.","Lazzaro Spallanzani, Johannes Laurentius van der Wagt, Jean Senebier",,1786,EDBO,http://resolver.kb.nl/resolve?urn=dpo:1195:mpeg21,", bleeven ' er slecht eenige ziertjes van overig . Deze ontbindingen hadden nooit eenen kwaade",reuk,", waaruit volgt dat zy niet afkomstig waren van een beginzel van rotting , gelyk die",object
730,db31cd92-4077-4ad6-9010-0d16ce5e064a,"Vaderlandsche bibliotheek van wetenschap, kunst en smaak. [15] [15]",,,1789,EDBO,http://resolver.kb.nl/resolve?urn=dpo:7391:mpeg21,"dan niet eerder tot zijne beleedt „ gers geneigd w , l worden , voor dat hij doir den",reuk,"„ der brandoffers gepaaid , en door het vet der slecht „ offers verzoend is . Neen ; hij",agent
732,a1195fe8-47e3-4371-8899-a5a301c30784,Letter geschenk voor de Nederlandsche jeugd.,Martinus Nieuwenhuijzen,,1790,EDBO,http://resolver.kb.nl/resolve?urn=dpo:4617:mpeg21,"het ook ware , kon hij echter nimmer < 13 > mer ceten ruiken of hij ging op de",reuk,"af , even als een jagthonden JDe Kok cn Keukenjongen waren in huis zijne hartelijkste vrienden : wanneer men",patient
743,68308c22-2c4d-425b-a823-be67516d8a7f,"Nieuwe vaderlandsche bibliotheek, van wetenschap, kunst en smaak. [7] [7]",,,1797,EDBO,http://resolver.kb.nl/resolve?urn=dpo:6817:mpeg21,"ik Helde het aan de lucht bloot , het fermenteerde spoedig zoodat het den zeventienden , een '",reuk,", gelijk aart Egvptifche opium , verspreidde ik zijnde dit droog door , en in de hoop van",object
757,b5989eba-869d-4046-9b91-c935d7f8184a,"Nieuwe vaderlandsche bibliotheek, van wetenschap, kunst en smaak. [9] [9]",,,1797,EDBO,http://resolver.kb.nl/resolve?urn=dpo:6819:mpeg21,"hunne Verhandelingen gevoegd . Miller zegt , dat het vocht van deze plant een ' denkenden",reuk,"afgeeft . Bosc verzekert - , dat ' er de Americanen geene eigenschap , voor de",object
762,b5989eba-869d-4046-9b91-c935d7f8184a,"Nieuwe vaderlandsche bibliotheek, van wetenschap, kunst en smaak. [9] [9]",,,1797,EDBO,http://resolver.kb.nl/resolve?urn=dpo:6819:mpeg21,"is , het land verlaten . Bij die gelegenheden , worden de Salettians de zwijnen door den",reuk,"gewaar , lang vóór dat dezen hen bemerken ; en als dan brengen zij hunne booten in",agent
763,33d17c63-ee46-410a-b2c7-c9a457be78ba,Weekblad voor kinderen [3] [3],,,1798,EDBO,http://resolver.kb.nl/resolve?urn=dpo:1475:mpeg21,"boven uit deze pyp komt een witte en heldere vlam voord , die geen ' den minsten",reuk,"verspreid De Naphta , door welke deze vlam gevoed wordt , moet derhalve hier zeer zuiver wezen",object
774,d78ae993-bd01-448e-92e5-9a906e477ccc,"Vaderlandsche bibliotheek van wetenschap, kunst en smaak. [16] [16]",,,1789,EDBO,http://resolver.kb.nl/resolve?urn=dpo:7392:mpeg21,"DE LEERE DER GEBERGTEN . iSj taamlijk veel bitumen in zijne vermenging , en dus eenen sterken",reuk,"heeft . 5 . ) stinksteen een kalksteen , met veel bitumen vermengd , en daarom vooral",object
780,80957b60-7c86-4cab-bc61-022b9a846ec5,"Onzydige en beproefde gedagten, over de leer aangaande geesten en geesten-zienders. [2] [2]",Justus Christian Hennings,,1786,EDBO,http://resolver.kb.nl/resolve?urn=dpo:757:mpeg21,"van vlieden , zo dra zy ze bespeuren en ruiken . Zy kunnen , by voorbeeld , den",reuk,"van muskus niet verdraagen . Eene chineesche Civetkat , die men Hiang Chiang tfe noemd , doodt de",patient
789,a2d763fb-de3b-4cd2-b4bc-f9b1f5ceb4c4,"Proefneemingen over de spysverteering van den mensch, en van onderscheiden soorten van dieren.","Lazzaro Spallanzani, Johannes Laurentius van der Wagt, Jean Senebier",,1786,EDBO,http://resolver.kb.nl/resolve?urn=dpo:1195:mpeg21,", dat het zagt en zwartachtig van kleur was geworden , en eenen walgachtigen",reuk,verspreidde het bleef zevenendertig uuren in de maagsappen cn het wierdt in geley veranderd,object
796,b5989eba-869d-4046-9b91-c935d7f8184a,"Nieuwe vaderlandsche bibliotheek, van wetenschap, kunst en smaak. [9] [9]",,,1797,EDBO,http://resolver.kb.nl/resolve?urn=dpo:6819:mpeg21,' Takken met Schoone amandelen boogenzlch boven mijn hoofd nederwaards Enkele mastiksboo . nen ademden zoeten,reuk,", en de oranjen fondsen ii . vollen bloei . ■ -- Van eenen stroom van",object
800,4b3ceb65-9252-4cac-928d-ec8373297444,Selico; toneelspel.,Adriaan van der Willigen,,1794,EDBO,http://resolver.kb.nl/resolve?urn=dpo:10287:mpeg21,"ik toen de kleuren der bloemen rondom het altaar , en hoe lieflijk wierd ik door haaren",reuk,verkwikt ! dan helaas ! 't is als of de liefde onze zinnen verstompt ■ Thans ben,agent
804,742cad2d-42ce-4591-b40f-5466b42644e0,Historie der waereld. [3] [3],Joannes Florentius Martinet,,1780,EDBO,http://resolver.kb.nl/resolve?urn=dpo:9425:mpeg21,"affilieert en , hem gebraaden en ten deele genuttigd hebbende , het overschot verbergde . De",reuk,"van het gebraad , toen zo vreemd in ' deeze Stad , lokte eenige van honger",agent
827,14909af4-6ed8-46ad-afab-dd77835af5bc,"De monnik van Libanon, een vervolg op Nathan de wĳze.",Johann Georg Pfranger,,1784,EDBO,http://resolver.kb.nl/resolve?urn=dpo:2727:mpeg21," ( ao > verwelkt is zij voor mij . tiaar leggen nog da dorre bladeren : ik mis haar eyerlteriiende , verkwikkende",reuk,". Sterf dan ! Aladin ! uw lot zij Hemel , Hel , of een eeuwig met , fterf ! fterf",patient
844,da2e7cf6-dbae-4df3-a5b2-b9c676c2b9e8,Leerzame en vermaeklijke natuur- en huishoukundige[!] bibliotheek,,,1790,EDBO,http://resolver.kb.nl/resolve?urn=dpo:5898:mpeg21,"van 't leven beroofde , konde niets anders zijn dan de uitwazemende lucht welke deze",reuk,"verholen houd ; aldus ook , de Bafiliscus dat verdichte monster 't welk het bijgeloovig",object
853,f89baf8a-bdde-4148-aafe-d71bdef0f251,Het Petermanneken. Eene spookgeschiedenis uit de dertiende eeuw.,Christian Heinrich Spiess,,1795,EDBO,http://resolver.kb.nl/resolve?urn=dpo:3735:mpeg21,"onder zijnen arm haat hij een rol van perkament , in de liand een griffel . Een aangenaame",reuk,verbreidde zich door het vertrek . Belzebub . Wat begeert gij ? Rudolph . UNK Geen gij reeds,object
855,2aab7881-d255-49d9-bbc1-a96ea1b60d55,"De onechte zoon, tooneelspel.",August Friedrich Ferdinand von Kotzebue,,1792,EDBO,http://resolver.kb.nl/resolve?urn=dpo:4817:mpeg21,"leeven , en te leeren den goeden toon . ondertusschen , ' er is geen middel om deezen horrible",reuk,"uitgehouden • Vous m ' excuseren mon Colonel ' . ik gaa wat versch lucht haaien ' , en",patient
878,4721beed-3a31-4787-93ed-46b035623167,"De euveldaden van Philips II., koning van Spanjen. Historie-spel.",Louis-Sébastien Mercier,,1798,EDBO,http://resolver.kb.nl/resolve?urn=dpo:2676:mpeg21,", die een treffend geklemd tafe . teel schetst van den goddeloozen rykman kroon en UNK Hy hadt",reuken,"in den mond , die hy beter hadt moeten gevoelen . — De lijden van rang zeiden hy",patient
923,a118b9da-01c9-44c7-a69a-ed8d9cae55b7,Saamenspraaken over de Hebreeuwsche poëzy.,"Johann Gottfried von Herder, Cornelis van Engelen",,1784,EDBO,http://resolver.kb.nl/resolve?urn=dpo:6075:mpeg21,"verrukking van blydschap en als in een tredende droom , betreden ; „ Jehovah „ riekt den liefelyken",reuk,"hunner eerste ofrer „ hande , en zegent de aarde , en wil die niet E 4 »",patient
940,5c55fce3-d855-4934-acac-bc2cbd8efef0,"Nieuwe vaderlandsche bibliotheek, van wetenschap, kunst en smaak. [5] [5]",,,1797,EDBO,http://resolver.kb.nl/resolve?urn=dpo:6815:mpeg21,"echter , kan men zich niet bedienen , wanneer de vrucht zich gezet heeft ; zij zou de",reuk,"en fmaak van den Tabak behouden . Behalven de insekten zijn ' er nog andere dieren , zeer",object
966,fd97414d-82d2-4714-a2a8-0067aee1ba06,"Algemeene spectatoriaale schouwburg, of Tooneelstukken door de eerste vernuften van Europa. Zesde deel","Charles Antoine Guillaume Pigault-Lebrun, August Friedrich Ferdinand von Kotzebue",,1792,EDBO,http://resolver.kb.nl/resolve?urn=dpo:6079:mpeg21,? ei ; waarin niet in 't geheel ? — Den Arak branden wij in de nachtlamp . MijnHeer kan de,reuk,"van de boomolie niet verdraagen . betty - Zo , zo . ( Z7 haait een andere flesch uit den korf",patient
976,68308c22-2c4d-425b-a823-be67516d8a7f,"Nieuwe vaderlandsche bibliotheek, van wetenschap, kunst en smaak. [7] [7]",,,1797,EDBO,http://resolver.kb.nl/resolve?urn=dpo:6817:mpeg21,"aan de peukel gevonden worden , groeit er famen en neemt ' er binnen weinig tijd de couleur en",reuk,"van de laudanum aan . Ik heb ' er eenige kleine klompjens van vergaderd , die tot 4 grein",object
987,bb25a56a-c5f9-42c3-ae3d-85ee6db070a9,"Vaderlandsche bibliotheek van wetenschap, kunst en smaak. [6] [6]",,,1789,EDBO,http://resolver.kb.nl/resolve?urn=dpo:7380:mpeg21,"bleef het water echter koud ; het haderen zwavelachtigen fmaak , maar de vlam gaf geenen",reuk,". Wanneer het water uit zijn bekken genomen werd , vlamde het niet langer . De",object
6,e3a90d0e-011b-11e4-b0ff-51bcbd7c379f,Huishoudelyk woordboek,"M. Noel Chomel, Jan Lodewijk Schuer, Arnold Henrik Westerhovius",,1743,DBNL,http://www.dbnl.org/titels/titel.php?id=chom003huis01,"haar de natuur geweigert heeft . Het is byna eenderlei werk , vreemde Kleuren , ende een lieffelyken",Reuk,", die haar niet natuurlyk is , te geven . Men kan een kwade reuk van een plante",object
7,e3a90d0e-011b-11e4-b0ff-51bcbd7c379f,Huishoudelyk woordboek,"M. Noel Chomel, Jan Lodewijk Schuer, Arnold Henrik Westerhovius",,1743,DBNL,http://www.dbnl.org/titels/titel.php?id=chom003huis01,"wezen van de plant , daar men ’t uitgehaald heeft , en van daar zelf de geur en",reuk,"heeft , als maar het waterig deel der plant , dat daar mede is vereenigd , niet mist",object
10,e3a90d0e-011b-11e4-b0ff-51bcbd7c379f,Huishoudelyk woordboek,"M. Noel Chomel, Jan Lodewijk Schuer, Arnold Henrik Westerhovius",,1743,DBNL,http://www.dbnl.org/titels/titel.php?id=chom003huis01,"in water , gelyk hier boven , tot dat het koud is geworden , op dat het’er den",reuk,"kan uithalen . Naderhand zult gy’er de bloemen met een Schuimspaan uit nemen , en ze laten uitdruipen",object
11,e35c417c-011b-11e4-b0ff-51bcbd7c379f,"Het lust-hof der zielen, beplant met verscheiden soorten van geestelijke gezangen",Claes Stapel,,1681,DBNL,http://www.dbnl.org/titels/titel.php?id=stap007lust01,"hooven zacht gaat wayen , Zoo ik het meenig-maal by koelen morgen vond : Wat moet zich dan een",reuk,oor t ' Paradijz verspreyen Zoo lieflijk vloeijend ' uit uw lieffelijke mond ! 5 . Is hier de,agent
14,e0ca8dc4-011b-11e4-b0ff-51bcbd7c379f,Bybel der natuure of historie der insecten. Deel 1,Jan Swammerdam,,1737,DBNL,http://www.dbnl.org/titels/titel.php?id=swam001bybe01,de Tor van ; gelyk ook de ervarentheid segt door den Poeet : De Pot behoudt dien,reuk,"het meest , Die 't eerst is ingeprent geweest . Ten hoogsten verwonderlyk en seer nadenkelyk is",object
17,e3a90d0e-011b-11e4-b0ff-51bcbd7c379f,Huishoudelyk woordboek,"M. Noel Chomel, Jan Lodewijk Schuer, Arnold Henrik Westerhovius",,1743,DBNL,http://www.dbnl.org/titels/titel.php?id=chom003huis01,"zacht is , als Teer , ja men vindt het dat vloeibaar als Olie is ; zwart is en kwade",reuk,"heeft . Men vindt het in verscheide Provincien van Vrankryk , maar vooral in Auvergne , waar in men ’t",object
19,e3a90d0e-011b-11e4-b0ff-51bcbd7c379f,Huishoudelyk woordboek,"M. Noel Chomel, Jan Lodewijk Schuer, Arnold Henrik Westerhovius",,1743,DBNL,http://www.dbnl.org/titels/titel.php?id=chom003huis01,"vuiligheid van de duigen na zich . Draag daarna zorg dat gy ’t nat wel sluit , om dat alle kwade",reuk,"in ’t water gaat zitten , dat met Kalk is vermengd . tong is een deel , dat zeer wel bekend",agent
21,e3a90d0e-011b-11e4-b0ff-51bcbd7c379f,Huishoudelyk woordboek,"M. Noel Chomel, Jan Lodewijk Schuer, Arnold Henrik Westerhovius",,1743,DBNL,http://www.dbnl.org/titels/titel.php?id=chom003huis01,"bollen voortspruiten , die het gansche Huis vol stank maken . Dog de Indianen beminnen dien",reuk,", en gebruiken ze in hunne Zaussen , gelyk Wy den Huislook . De bladen van",patient
22,50483372-011c-11e4-b0ff-51bcbd7c379f,"No. 5. Maandag, den 8 November.",Jacob Campo Weyerman,Den ontleeder der gebreeken. Deel 1,1724,DBNL,http://www.dbnl.org/tekst/weye002ontl01_01/weye002ontl01_01_0007.php,"gansch kapitaal in een rooskoleurig vlammetje , en in een smal streepje , vorders heeft zy",reuk,"nog smaak , De Schoonheit is gelyk aan een hoogvliegenden Damp , zy is kort van",object
23,e3a90d0e-011b-11e4-b0ff-51bcbd7c379f,Huishoudelyk woordboek,"M. Noel Chomel, Jan Lodewijk Schuer, Arnold Henrik Westerhovius",,1743,DBNL,http://www.dbnl.org/titels/titel.php?id=chom003huis01,"De wortel van die Plant is bitter : maar de bladen zyn nog bitterder , men vindt er geen grote",reuk,aan . Zy bloeit in ’t begin van Juni . Men moet de Veronica in de maand Mei afplukken,patient
27,e3d66a6a-011b-11e4-b0ff-51bcbd7c379f,Aaloude en hedendaagsche scheeps-bouw en bestier,Nicolaas Witsen,,1690,DBNL,http://www.dbnl.org/titels/titel.php?id=wits008arch01,"Camfer-hout is , 't welk gedaan wordt om de worm te weeren ; want geen ongedierte kan den",reuk,"van Camfer verdragen . Zy worden nooit geverwt , noch geteert , maar alle maandt eens op 't",patient
28,e0f0bac6-011b-11e4-b0ff-51bcbd7c379f,Het regt gebruik der werelt beschouwingen,Bernard Nieuwentijt,,1720,DBNL,http://www.dbnl.org/titels/titel.php?id=nieu030regt01,"en daar na syn water , makende , gewaar werden sal , dat het deselve violette",reuk,"heeft , als of hy Therebintyningenomen hadde . Dewyl nu de delen van dese Therebintyn olye",object
32,e11868b4-011b-11e4-b0ff-51bcbd7c379f,"Abraham, de aartsvader",Arnold Hoogvliet,,1728,DBNL,http://www.dbnl.org/titels/titel.php?id=hoog032abra01,"altaar , gebout uit zuivre drift Van ware dankbaarheit , zyn heilige offergift , Wiens",reuk,", met 's mans geloof , ten hemel opgeklommen , De godtheit nederlokte uit hare",agent
35,e26db7d2-011b-11e4-b0ff-51bcbd7c379f,"Basuin-klank vervatende eenige uitgelesen Psalmen Davids, lof en feest-gezangen, en geestelike liedekens",Tjaert Sonnema,,1662,DBNL,http://www.dbnl.org/titels/titel.php?id=sonn003basu01,"gemaekt , Dat U , ô Heere , niet en raekt . Hal - leluja , Hal - leluja . Geen",reuk,en kan behaelen : Haer handen niet en tasten aen : Haer voeten niet en konnen gaen : Haer keele geeft,agent
36,e2e0907c-011b-11e4-b0ff-51bcbd7c379f,Beschryvinge van de volk-plantinge Zuriname,J.D. Herlein,,1718,DBNL,http://www.dbnl.org/titels/titel.php?id=herl001besc01,"Volkeren zonder mond , van Plinius niet geloven , dat die by de ademinge des lugts en de",reuk,zouden leven : Ook dat de Chamaeleoen by de wind leeft ; en de Menschen van Olyinpiodorus alleen,patient
